tag	name	len	vol	rad	voxc	defc	col	tips	parent	beta	gamma	nchild	q	s
patient12.gd	"(84, 83, 44)-(98, 86, 33)"	31.13921	108.023405	1.050825	63	2	#9eff7fffffffffffff62	1	"(98, 86, 33)-(124, 226, 36)"	0.74203	0.135436	0	NA	NA
patient12.gd	"(114, 255, 25)-(116, 255, 30)"	7.258835	472.823756	4.553457	370	103	#0081ff	51	"(116, 255, 30)-(118, 313, 37)"	0.738156	0.07882	2	1.980694222	NA
patient12.gd	"(114, 255, 25)-(114, 263, 18)"	14.038705	780.956091	4.207991	604	163	#ff157ffffffffffffe18	7	"(114, 255, 25)-(116, 255, 30)"	0.924131	1.934016	2	1.104907973	3.864179599
patient12.gd	"(112, 269, 16)-(114, 263, 18)"	11.964052	182.400175	2.202919	133	30	#00a5ff	6	"(114, 255, 25)-(114, 263, 18)"	0.523508	0.852219	2	1.394553056	0.597452717
patient12.gd	"(112, 269, 16)-(112, 271, 16)"	2.366432	15.937879	1.464176	14	5	#00c8ff	5	"(112, 269, 16)-(114, 263, 18)"	0.664653	0.197795	2	7.947957465	NA
patient12.gd	"(112, 271, 16)-(112, 272, 12)"	6.461063	28.334008	1.181482	16	0	#0073ff	1	"(112, 269, 16)-(112, 271, 16)"	0.806926	2.730298	0	NA	NA
patient12.gd	"(110, 276, 14)-(112, 271, 16)"	8.849629	56.668016	1.427682	60	28	#69ff7fffffffffffff97	4	"(112, 269, 16)-(112, 271, 16)"	0.975075	3.739651	2	4.139407216	NA
patient12.gd	"(110, 276, 14)-(110, 282, 14)"	8.928099	24.792257	0.940164	18	4	#ff0068	1	"(110, 276, 14)-(112, 271, 16)"	0.658525	1.008867	0	NA	NA
patient12.gd	"(108, 280, 16)-(110, 276, 14)"	6.686205	38.959261	1.361885	35	13	#7dff7fffffffffffff83	3	"(110, 276, 14)-(112, 271, 16)"	0.953914	0.755535	2	2.837093067	NA
patient12.gd	"(108, 280, 16)-(111, 284, 16)"	7.051771	30.104883	1.16572	17	0	#ff001b	1	"(108, 280, 16)-(110, 276, 14)"	0.855961	1.054675	0	NA	NA
patient12.gd	"(106, 282, 17)-(108, 280, 16)"	3.770938	10.625253	0.947044	6	0	#00ff46	2	"(108, 280, 16)-(110, 276, 14)"	0.695392	0.563988	2	NA	NA
patient12.gd	"(106, 282, 17)-(107, 285, 17)"	4.039752	10.625253	0.914992	6	0	#b700ff	1	"(106, 282, 17)-(108, 280, 16)"	0.966156	1.071286	0	NA	NA
patient12.gd	"(102, 284, 15)-(106, 282, 17)"	8.359525	30.104883	1.070663	21	4	#ff0066	1	"(106, 282, 17)-(108, 280, 16)"	1.130532	2.216829	0	NA	NA
patient12.gd	"(109, 271, 14)-(112, 269, 16)"	5.378451	24.792257	1.211308	14	0	#00ff97	1	"(112, 269, 16)-(114, 263, 18)"	0.549865	0.449551	0	NA	NA
patient12.gd	"(112, 268, 12)-(114, 263, 18)"	11.489006	189.483677	2.291236	189	82	#b4ff7fffffffffffff4c	1	"(114, 255, 25)-(114, 263, 18)"	0.544496	0.818381	0	NA	NA
patient12.gd	"(113, 253, 23)-(114, 255, 25)"	3.829669	35.41751	1.715748	36	16	#ff7e7ffffffffffffe81	44	"(114, 255, 25)-(116, 255, 30)"	0.376801	0.527587	2	NA	NA
patient12.gd	"(113, 253, 23)-(122, 166, 29)"	125.041177	2530.581075	2.5381	1664	235	#46ff7fffffffffffffba	18	"(113, 253, 23)-(114, 255, 25)"	1.479296	32.650653	2	3.573932773	0.50111333
patient12.gd	"(119, 150, 26)-(122, 166, 29)"	25.979376	348.862471	2.067463	213	16	#00ff96	6	"(113, 253, 23)-(122, 166, 29)"	0.814571	0.207767	2	1.367074565	0.570308756
patient12.gd	"(119, 150, 26)-(120, 145, 25)"	7.81069	61.980642	1.589309	38	3	#00ffbc	5	"(119, 150, 26)-(122, 166, 29)"	0.768724	0.30065	2	2.223468543	NA
patient12.gd	"(120, 145, 25)-(124, 145, 9)"	32.973665	127.503035	1.109435	72	0	#b2ff7fffffffffffff4e	1	"(119, 150, 26)-(120, 145, 25)"	0.698061	4.221607	0	NA	NA
patient12.gd	"(120, 145, 25)-(122, 136, 27)"	12.602284	58.438891	1.21493	33	0	#4900ff	4	"(119, 150, 26)-(120, 145, 25)"	0.764439	1.613466	2	NA	NA
patient12.gd	"(122, 136, 27)-(135, 114, 58)"	63.225355	157.607919	0.890776	92	3	#001aff	1	"(120, 145, 25)-(122, 136, 27)"	0.733191	5.016976	0	NA	NA
patient12.gd	"(122, 136, 27)-(132, 118, 28)"	28.569491	159.378794	1.332567	90	0	#2f00ff	3	"(120, 145, 25)-(122, 136, 27)"	1.096826	2.267009	2	1.968115655	NA
patient12.gd	"(132, 118, 28)-(140, 56, 9)"	110.394977	247.922569	0.84549	140	0	#00a1ff	1	"(122, 136, 27)-(132, 118, 28)"	0.634482	3.864086	0	NA	NA
patient12.gd	"(129, 113, 25)-(132, 118, 28)"	8.659285	28.334008	1.020559	16	0	#00ff04	2	"(122, 136, 27)-(132, 118, 28)"	0.765859	0.303096	2	12.18414961	NA
patient12.gd	"(128, 112, 26)-(129, 113, 25)"	2.097618	3.541751	0.733113	2	0	#00adff	1	"(129, 113, 25)-(132, 118, 28)"	0.718345	0.242239	0	NA	NA
patient12.gd	"(123, 98, 10)-(129, 113, 25)"	49.937595	162.920545	1.019059	101	9	#ffb47ffffffffffffeb7	1	"(129, 113, 25)-(132, 118, 28)"	0.99853	5.766942	0	NA	NA
patient12.gd	"(116, 150, 23)-(119, 150, 26)"	7.600606	17.708755	0.861182	10	0	#00fff3	1	"(119, 150, 26)-(122, 166, 29)"	0.41654	0.292563	0	NA	NA
patient12.gd	"(119, 140, 29)-(122, 166, 29)"	37.238278	522.408269	2.113174	302	7	#00f1ff	12	"(113, 253, 23)-(122, 166, 29)"	0.832581	0.297808	2	2.662646173	NA
patient12.gd	"(118, 141, 29)-(119, 140, 29)"	1.67332	3.541751	0.820814	2	0	#fff87ffffffffffffefb	1	"(119, 140, 29)-(122, 166, 29)"	0.388427	0.044935	0	NA	NA
patient12.gd	"(105, 88, 23)-(119, 140, 29)"	86.457124	1138.67294	2.047501	645	2	#00ff44	11	"(119, 140, 29)-(122, 166, 29)"	0.968922	2.321727	2	NA	0.256269398
patient12.gd	"(105, 88, 23)-(108, 84, 17)"	14.797624	217.817685	2.16459	128	5	#e0ff7fffffffffffff20	10	"(105, 88, 23)-(119, 140, 29)"	1.057186	0.171156	2	1.945854909	NA
patient12.gd	"(107, 82, 27)-(108, 84, 17)"	15.715943	131.044786	1.629164	75	1	#7a00ff	9	"(105, 88, 23)-(108, 84, 17)"	0.752643	1.062059	2	4.138686847	NA
patient12.gd	"(107, 82, 27)-(118, 77, 32)"	17.836459	109.79428	1.399783	62	0	#ff006e	5	"(107, 82, 27)-(108, 84, 17)"	0.859203	1.134928	2	2.761522853	NA
patient12.gd	"(118, 77, 32)-(126, 73, 40)"	19.505928	77.918522	1.127618	45	1	#ff727ffffffffffffe75	2	"(107, 82, 27)-(118, 77, 32)"	0.805567	1.093599	2	3.359592895	NA
patient12.gd	"(126, 73, 40)-(127, 72, 40)"	1.67332	3.541751	0.820814	2	0	#b700ff	1	"(118, 77, 32)-(126, 73, 40)"	0.727918	0.085785	0	NA	NA
patient12.gd	"(122, 65, 58)-(126, 73, 40)"	30.770623	95.627276	0.994599	55	1	#ff0c7ffffffffffffe0f	1	"(118, 77, 32)-(126, 73, 40)"	0.882035	1.577501	0	NA	NA
patient12.gd	"(118, 77, 32)-(121, 68, 33)"	14.372357	49.584514	1.047934	29	1	#4400ff	3	"(107, 82, 27)-(118, 77, 32)"	0.748641	0.805785	2	2.329131088	NA
patient12.gd	"(121, 68, 33)-(125, 62, 40)"	16.466955	28.334008	0.740069	16	0	#08ff7ffffffffffffff8	2	"(118, 77, 32)-(121, 68, 33)"	0.706217	1.145738	2	7.612387953	0.93393376
patient12.gd	"(123, 59, 40)-(125, 62, 40)"	4.529856	7.083502	0.705516	4	0	#ffb47ffffffffffffeb7	1	"(121, 68, 33)-(125, 62, 40)"	0.953311	0.275088	0	NA	NA
patient12.gd	"(121, 57, 42)-(125, 62, 40)"	11.247007	14.167004	0.633207	8	0	#d700ff	1	"(121, 68, 33)-(125, 62, 40)"	0.855605	0.683005	0	NA	NA
patient12.gd	"(120, 62, 28)-(121, 68, 33)"	10.209037	21.250506	0.813987	12	0	#ff00f9	1	"(118, 77, 32)-(121, 68, 33)"	0.776754	0.710324	0	NA	NA
patient12.gd	"(96, 75, 23)-(107, 82, 27)"	22.720955	131.044786	1.354945	91	17	#00ceff	4	"(107, 82, 27)-(108, 84, 17)"	0.831681	1.445726	2	NA	0.828431167
patient12.gd	"(96, 75, 23)-(99, 64, 18)"	19.51061	132.815662	1.472022	84	9	#007aff	3	"(96, 75, 23)-(107, 82, 27)"	1.086407	0.858706	2	1.79427482	1.389031739
patient12.gd	"(99, 64, 18)-(100, 61, 8)"	15.350376	28.334008	0.766513	16	0	#fd00ff	1	"(96, 75, 23)-(99, 64, 18)"	0.520721	0.786771	0	NA	NA
patient12.gd	"(97, 59, 16)-(99, 64, 18)"	7.86942	35.41751	1.196913	20	0	#5600ff	2	"(96, 75, 23)-(99, 64, 18)"	0.813108	0.403341	2	NA	NA
patient12.gd	"(97, 58, 15)-(97, 59, 16)"	1.732051	3.541751	0.806777	2	0	#00ffeb	1	"(97, 59, 16)-(99, 64, 18)"	0.674048	0.220099	0	NA	NA
patient12.gd	"(96, 51, 30)-(97, 59, 16)"	22.629089	102.710778	1.201986	58	0	#00fff5	1	"(97, 59, 16)-(99, 64, 18)"	1.004238	2.875572	0	NA	NA
patient12.gd	"(96, 75, 23)-(96, 76, 22)"	1.732051	3.541751	0.806777	2	0	#acff7fffffffffffff54	1	"(96, 75, 23)-(107, 82, 27)"	0.595432	0.076231	0	NA	NA
patient12.gd	"(106, 82, 16)-(108, 84, 17)"	3.770938	23.021381	1.394011	13	0	#00ffa3	1	"(105, 88, 23)-(108, 84, 17)"	0.644007	0.254834	0	NA	NA
patient12.gd	"(104, 87, 23)-(105, 88, 23)"	1.67332	3.541751	0.820814	2	0	#ff00bd	1	"(105, 88, 23)-(119, 140, 29)"	0.400886	0.019354	0	NA	NA
patient12.gd	"(109, 256, 22)-(113, 253, 23)"	6.627474	194.796304	3.058732	170	60	#6fff7fffffffffffff91	26	"(113, 253, 23)-(114, 255, 25)"	1.78274	1.730561	2	NA	NA
patient12.gd	"(108, 255, 21)-(109, 256, 22)"	2.097618	3.541751	0.733113	2	0	#00a0ff	23	"(109, 256, 22)-(113, 253, 23)"	0.239679	0.316503	2	NA	NA
patient12.gd	"(106, 253, 19)-(108, 255, 21)"	4.195235	35.41751	1.63929	38	18	#ff0010	21	"(108, 255, 21)-(109, 256, 22)"	2.236068	2	2	NA	NA
patient12.gd	"(106, 253, 19)-(108, 258, 13)"	11.387433	320.528464	2.993267	297	116	#ff00d5	1	"(106, 253, 19)-(108, 255, 21)"	1.825953	2.714373	0	NA	NA
patient12.gd	"(105, 247, 20)-(106, 253, 19)"	8.993906	338.237219	3.459884	227	36	#005fff	20	"(106, 253, 19)-(108, 255, 21)"	2.110599	2.143838	2	NA	NA
patient12.gd	"(102, 248, 20)-(105, 247, 20)"	5.868555	95.627276	2.277458	60	6	#ffa07ffffffffffffea3	1	"(105, 247, 20)-(106, 253, 19)"	0.658247	0.652504	0	NA	NA
patient12.gd	"(96, 232, 24)-(105, 247, 20)"	24.549479	942.105761	3.495053	541	9	#00a8ff	19	"(105, 247, 20)-(106, 253, 19)"	1.010165	2.729568	2	2.442294154	NA
patient12.gd	"(84, 163, 24)-(96, 232, 24)"	108.036765	1875.357144	2.350614	1086	27	#22ff7fffffffffffffde	15	"(96, 232, 24)-(105, 247, 20)"	0.672555	4.400776	2	4.052298945	0.468709073
patient12.gd	"(83, 150, 23)-(84, 163, 24)"	20.078353	212.505059	1.835463	128	8	#00a3ff	5	"(84, 163, 24)-(96, 232, 24)"	0.780844	0.185847	2	1.559286425	0.447510256
patient12.gd	"(83, 150, 23)-(84, 149, 23)"	1.67332	3.541751	0.820814	2	0	#ff0013	2	"(83, 150, 23)-(84, 163, 24)"	0.447197	0.08334	2	NA	NA
patient12.gd	"(84, 149, 23)-(87, 153, 20)"	9.967038	15.937879	0.71344	9	0	#fdff7fffffffffffff03	1	"(83, 150, 23)-(84, 149, 23)"	0.869186	5.956445	0	NA	NA
patient12.gd	"(84, 149, 23)-(85, 150, 23)"	1.67332	3.541751	0.820814	2	0	#00a7ff	1	"(83, 150, 23)-(84, 149, 23)"	1	1	0	NA	NA
patient12.gd	"(82, 145, 23)-(83, 150, 23)"	8.234987	56.668016	1.480003	35	3	#ffeb7ffffffffffffeee	3	"(83, 150, 23)-(84, 163, 24)"	0.806338	0.410143	2	2.523521582	NA
patient12.gd	"(76, 149, 5)-(82, 145, 23)"	36.17107	123.961284	1.044449	72	2	#0015ff	1	"(82, 145, 23)-(83, 150, 23)"	0.705708	4.392365	0	NA	NA
patient12.gd	"(67, 119, 25)-(82, 145, 23)"	38.963772	175.316673	1.196758	99	0	#ff0e7ffffffffffffe11	2	"(82, 145, 23)-(83, 150, 23)"	0.808618	4.731491	2	1.807823388	NA
patient12.gd	"(67, 119, 25)-(79, 103, 10)"	45.119185	106.252529	0.865793	60	0	#82ff7fffffffffffff7e	1	"(67, 119, 25)-(82, 145, 23)"	0.723449	1.157978	0	NA	NA
patient12.gd	"(52, 104, 24)-(67, 119, 25)"	32.935192	60.209767	0.762831	34	0	#8900ff	1	"(67, 119, 25)-(82, 145, 23)"	0.637415	0.845277	0	NA	NA
patient12.gd	"(80, 145, 27)-(84, 163, 24)"	29.660085	410.843114	2.099795	255	23	#8c00ff	10	"(84, 163, 24)-(96, 232, 24)"	0.893296	0.274537	2	2.90638018	NA
patient12.gd	"(80, 145, 27)-(91, 85, 16)"	100.464745	1324.614866	2.048628	751	3	#00ffcd	9	"(80, 145, 27)-(84, 163, 24)"	0.975632	3.387204	2	2.552043065	0.268028819
patient12.gd	"(91, 85, 16)-(92, 83, 14)"	3.829669	23.021381	1.38328	13	0	#07ff7ffffffffffffff9	1	"(80, 145, 27)-(91, 85, 16)"	0.675223	0.03812	0	NA	NA
patient12.gd	"(88, 83, 23)-(91, 85, 16)"	13.454935	123.961284	1.712487	71	1	#5900ff	8	"(80, 145, 27)-(91, 85, 16)"	0.835919	0.133927	2	1.70573689	NA
patient12.gd	"(87, 84, 23)-(88, 83, 23)"	1.67332	3.541751	0.820814	2	0	#4eff7fffffffffffffb2	1	"(88, 83, 23)-(91, 85, 16)"	0.479311	0.124365	0	NA	NA
patient12.gd	"(74, 76, 19)-(88, 83, 23)"	21.942017	136.357413	1.406456	101	24	#9000ff	7	"(88, 83, 23)-(91, 85, 16)"	0.821294	1.630778	2	1.402816527	0.264250782
patient12.gd	"(74, 75, 19)-(74, 76, 19)"	1.183216	3.541751	0.976117	2	0	#5fff7fffffffffffffa1	2	"(74, 76, 19)-(88, 83, 23)"	0.694026	0.053925	2	3.317777202	NA
patient12.gd	"(74, 75, 19)-(76, 69, 20)"	12.123387	24.792257	0.80681	14	0	#31ff7fffffffffffffcf	1	"(74, 75, 19)-(74, 76, 19)"	0.82655	10.246132	0	NA	NA
patient12.gd	"(70, 63, 34)-(74, 75, 19)"	32.704851	61.980642	0.776689	35	0	#ff00a9	1	"(74, 75, 19)-(74, 76, 19)"	0.795692	27.640644	0	NA	NA
patient12.gd	"(73, 77, 20)-(74, 76, 19)"	2.097618	3.541751	0.733113	2	0	#ff0054	5	"(74, 76, 19)-(88, 83, 23)"	0.521248	0.095598	2	NA	NA
patient12.gd	"(72, 80, 19)-(73, 77, 20)"	4.588587	14.167004	0.991344	8	0	#00ffdc	1	"(73, 77, 20)-(74, 76, 19)"	1.35224	2.187523	0	NA	NA
patient12.gd	"(70, 78, 26)-(73, 77, 20)"	9.356453	44.271887	1.227251	25	0	#00ffb7	4	"(73, 77, 20)-(74, 76, 19)"	1.674027	4.460514	2	1.569317035	NA
patient12.gd	"(70, 78, 26)-(70, 79, 34)"	11.419135	17.708755	0.702591	10	0	#00c2ff	1	"(70, 78, 26)-(73, 77, 20)"	0.572491	1.220456	0	NA	NA
patient12.gd	"(66, 71, 41)-(70, 78, 26)"	23.807485	56.668016	0.870437	32	0	#ff00c9	3	"(70, 78, 26)-(73, 77, 20)"	0.709257	2.544499	2	NA	0.347594991
patient12.gd	"(66, 71, 41)-(67, 72, 42)"	2.097618	3.541751	0.733113	2	0	#0037ff	2	"(66, 71, 41)-(70, 78, 26)"	0.842236	0.088107	2	NA	NA
patient12.gd	"(67, 72, 42)-(71, 72, 47)"	9.025821	23.021381	0.901047	13	0	#ffbe7ffffffffffffec1	1	"(66, 71, 41)-(67, 72, 42)"	1.22907	4.302891	0	NA	NA
patient12.gd	"(67, 72, 42)-(69, 78, 36)"	11.839515	15.937879	0.654596	9	0	#ff777ffffffffffffe7a	1	"(66, 71, 41)-(67, 72, 42)"	0.892899	5.644267	0	NA	NA
patient12.gd	"(65, 72, 44)-(66, 71, 41)"	4.729013	14.167004	0.976515	8	0	#00baff	1	"(66, 71, 41)-(70, 78, 26)"	1.121867	0.198636	0	NA	NA
patient12.gd	"(65, 120, 56)-(80, 145, 27)"	61.0543	134.586537	0.83766	77	1	#1c00ff	1	"(80, 145, 27)-(84, 163, 24)"	0.398925	2.058467	0	NA	NA
patient12.gd	"(83, 222, 28)-(96, 232, 24)"	25.444141	660.536558	2.874614	384	11	#ff8b7ffffffffffffe8e	4	"(96, 232, 24)-(105, 247, 20)"	0.822481	1.036443	2	0.724320922	0.502638115
patient12.gd	"(83, 215, 28)-(83, 222, 28)"	13.044864	93.856401	1.513343	389	336	#003fff	1	"(83, 222, 28)-(96, 232, 24)"	0.526451	0.512686	0	NA	NA
patient12.gd	"(82, 223, 27)-(83, 222, 28)"	2.097618	3.541751	0.733113	2	0	#b700ff	3	"(83, 222, 28)-(96, 232, 24)"	0.25503	0.08244	2	NA	NA
patient12.gd	"(77, 229, 21)-(82, 223, 27)"	12.936216	33.646634	0.909897	24	5	#ff00cb	1	"(82, 223, 27)-(83, 222, 28)"	1.241142	6.167099	0	NA	NA
patient12.gd	"(53, 227, 27)-(82, 223, 27)"	45.922921	749.080332	2.278634	429	6	#0069ff	2	"(82, 223, 27)-(83, 222, 28)"	3.108162	21.892894	2	1.629840118	1.813340533
patient12.gd	"(51, 225, 26)-(53, 227, 27)"	3.770938	17.708755	1.222628	10	0	#00ff0c	1	"(53, 227, 27)-(82, 223, 27)"	0.536562	0.082115	0	NA	NA
patient12.gd	"(23, 244, 31)-(53, 227, 27)"	45.649976	428.551869	1.728648	243	1	#ff0071	1	"(53, 227, 27)-(82, 223, 27)"	0.758633	0.994056	0	NA	NA
patient12.gd	"(104, 259, 17)-(108, 255, 21)"	9.332657	262.089572	2.989835	177	29	#fff57ffffffffffffef8	2	"(108, 255, 21)-(109, 256, 22)"	4.078274	4.44917	2	1.271560997	2.216634011
patient12.gd	"(104, 259, 17)-(104, 262, 14)"	5.927286	56.668016	1.74448	46	14	#00ff2f	1	"(104, 259, 17)-(108, 255, 21)"	0.58347	0.635112	0	NA	NA
patient12.gd	"(101, 263, 14)-(104, 259, 17)"	7.600606	70.83502	1.722364	54	14	#ff6f7ffffffffffffe72	1	"(104, 259, 17)-(108, 255, 21)"	0.576073	0.81441	0	NA	NA
patient12.gd	"(106, 265, 18)-(109, 256, 22)"	15.614304	610.952044	3.529127	420	75	#ff0011	3	"(109, 256, 22)-(113, 253, 23)"	1.153788	2.355996	2	1.611297044	4.0087329
patient12.gd	"(106, 265, 18)-(108, 269, 14)"	11.737111	116.877782	1.780371	84	18	#ff004e	1	"(106, 265, 18)-(109, 256, 22)"	0.504479	0.75169	0	NA	NA
patient12.gd	"(105, 274, 16)-(106, 265, 18)"	14.190058	336.466343	2.747285	223	33	#ff907ffffffffffffe93	2	"(106, 265, 18)-(109, 256, 22)"	0.77846	0.908786	2	1.300237834	1.036009877
patient12.gd	"(105, 274, 16)-(107, 276, 19)"	5.460146	31.875759	1.36318	27	9	#ffe37ffffffffffffee6	1	"(105, 274, 16)-(106, 265, 18)"	0.496192	0.384787	0	NA	NA
patient12.gd	"(101, 280, 16)-(105, 274, 16)"	9.059712	97.398152	1.849879	69	14	#3f00ff	1	"(105, 274, 16)-(106, 265, 18)"	0.673348	0.638455	0	NA	NA
