tag	name	len	vol	rad	voxc	defc	col	tips	parent	beta	gamma	nchild	q	s
patient15.gd	"(128, 294, 50)-(130, 295, 51)"	3.280834	14.167004	1.17239	10	2	#00ff20	16	"(130, 295, 51)-(132, 297, 52)"	1.146116	0.870031	2	NA	NA
patient15.gd	"(128, 294, 50)-(130, 287, 55)"	12.598433	127.503035	1.794845	77	5	#ff004c	3	"(128, 294, 50)-(130, 295, 51)"	1.530929	3.84001	2	2.142071817	1.183897757
patient15.gd	"(130, 287, 55)-(131, 289, 58)"	5.09458	21.250506	1.152273	13	1	#ff00dd	2	"(128, 294, 50)-(130, 287, 55)"	0.64199	0.404382	2	3.071968489	4.302430933
patient15.gd	"(131, 289, 58)-(134, 290, 59)"	4.46405	12.396128	0.940164	7	0	#ff002d	1	"(130, 287, 55)-(131, 289, 58)"	0.815921	0.876235	0	NA	NA
patient15.gd	"(131, 289, 58)-(131, 291, 60)"	4.195235	10.625253	0.897876	7	1	#00ffe2	1	"(130, 287, 55)-(131, 289, 58)"	0.779222	0.82347	0	NA	NA
patient15.gd	"(128, 282, 59)-(130, 287, 55)"	8.842553	56.668016	1.428253	33	1	#00ff77	1	"(128, 294, 50)-(130, 287, 55)"	0.795753	0.701877	0	NA	NA
patient15.gd	"(125, 297, 46)-(128, 294, 50)"	9.332657	132.815662	2.12837	83	8	#00d6ff	13	"(128, 294, 50)-(130, 295, 51)"	1.815412	2.844599	2	NA	NA
patient15.gd	"(125, 297, 46)-(129, 304, 45)"	11.640358	288.652705	2.809504	194	31	#ff0097	5	"(125, 297, 46)-(128, 294, 50)"	1.320027	1.247272	2	0.953220697	0.510381393
patient15.gd	"(129, 304, 45)-(132, 303, 44)"	4.588587	53.126265	1.91973	34	4	#ff8c7ffffffffffffe8f	3	"(125, 297, 46)-(129, 304, 45)"	0.683299	0.394196	2	1.008116356	NA
patient15.gd	"(132, 303, 44)-(136, 306, 45)"	7.476069	33.646634	1.196904	19	0	#ff007ffffffffffffe03	2	"(129, 304, 45)-(132, 303, 44)"	0.623475	1.629275	2	2.33837517	NA
patient15.gd	"(136, 306, 45)-(140, 312, 45)"	9.059712	19.47963	0.827291	11	0	#1bff7fffffffffffffe5	1	"(132, 303, 44)-(136, 306, 45)"	0.691192	1.211828	0	NA	NA
patient15.gd	"(136, 306, 45)-(138, 304, 46)"	3.770938	10.625253	0.947044	6	0	#ff00c7	1	"(132, 303, 44)-(136, 306, 45)"	0.791245	0.504401	0	NA	NA
patient15.gd	"(132, 303, 44)-(133, 304, 43)"	2.097618	3.541751	0.733113	2	0	#0058ff	1	"(129, 304, 45)-(132, 303, 44)"	0.381883	0.457138	0	NA	NA
patient15.gd	"(129, 304, 45)-(129, 305, 44)"	1.732051	3.541751	0.806777	2	0	#ff0012	2	"(125, 297, 46)-(129, 304, 45)"	0.28716	0.148797	2	NA	NA
patient15.gd	"(129, 305, 44)-(133, 317, 50)"	20.907209	203.650681	1.76084	128	13	#00fcff	1	"(129, 304, 45)-(129, 305, 44)"	2.18256	12.070783	0	NA	NA
patient15.gd	"(127, 307, 43)-(129, 305, 44)"	3.770938	30.104883	1.594112	20	3	#00f8ff	1	"(129, 304, 45)-(129, 305, 44)"	1.975901	2.177152	0	NA	NA
patient15.gd	"(119, 289, 43)-(125, 297, 46)"	15.34549	398.446985	2.874882	293	68	#00ff98	8	"(125, 297, 46)-(128, 294, 50)"	1.350744	1.644279	2	1.190512525	0.905275358
patient15.gd	"(119, 289, 43)-(120, 282, 42)"	9.321451	97.398152	1.823722	64	9	#ffb27ffffffffffffeb5	6	"(119, 289, 43)-(125, 297, 46)"	0.634364	0.607439	2	NA	NA
patient15.gd	"(120, 282, 42)-(130, 281, 41)"	17.515989	260.318697	2.175006	178	31	#ff217ffffffffffffe24	5	"(119, 289, 43)-(120, 282, 42)"	1.192619	1.879106	2	NA	0.711016249
patient15.gd	"(130, 281, 41)-(133, 277, 39)"	10.522949	171.774923	2.279482	119	22	#00c4ff	4	"(120, 282, 42)-(130, 281, 41)"	1.048035	0.600762	2	0.942736383	0.67406694
patient15.gd	"(133, 277, 39)-(135, 279, 39)"	4.195235	15.937879	1.099669	12	3	#90ff7fffffffffffff70	1	"(130, 281, 41)-(133, 277, 39)"	0.482421	0.398675	0	NA	NA
patient15.gd	"(133, 277, 39)-(135, 275, 39)"	3.34664	12.396128	1.085834	7	0	#00ff25	3	"(130, 281, 41)-(133, 277, 39)"	0.476351	0.318033	2	NA	NA
patient15.gd	"(135, 275, 39)-(139, 276, 42)"	6.744935	35.41751	1.292841	21	1	#00ffdf	2	"(133, 277, 39)-(135, 275, 39)"	1.190643	2.015435	2	3.478105698	NA
patient15.gd	"(139, 276, 42)-(144, 277, 42)"	7.503854	33.646634	1.194686	19	0	#bbff7fffffffffffff45	1	"(135, 275, 39)-(139, 276, 42)"	0.924078	1.112517	0	NA	NA
patient15.gd	"(138, 274, 44)-(139, 276, 42)"	3.829669	8.854377	0.857874	5	0	#ff0075	1	"(135, 275, 39)-(139, 276, 42)"	0.663557	0.567784	0	NA	NA
patient15.gd	"(135, 275, 39)-(137, 273, 40)"	3.770938	10.625253	0.947044	6	0	#00ffb2	1	"(133, 277, 39)-(135, 275, 39)"	0.872181	1.126783	0	NA	NA
patient15.gd	"(129, 283, 40)-(130, 281, 41)"	3.280834	8.854377	0.926855	13	8	#00ff04	1	"(120, 282, 42)-(130, 281, 41)"	0.426139	0.187305	0	NA	NA
patient15.gd	"(114, 281, 43)-(120, 282, 42)"	9.687018	86.772899	1.688582	64	15	#0091ff	1	"(119, 289, 43)-(120, 282, 42)"	0.925899	1.039218	0	NA	NA
patient15.gd	"(116, 290, 41)-(119, 289, 43)"	5.012884	30.104883	1.38261	17	0	#8600ff	2	"(119, 289, 43)-(125, 297, 46)"	0.480928	0.326668	2	1.736354364	NA
patient15.gd	"(115, 291, 41)-(116, 290, 41)"	1.67332	3.541751	0.820814	2	0	#ff0066	1	"(116, 290, 41)-(119, 289, 43)"	0.59367	0.333804	0	NA	NA
patient15.gd	"(113, 284, 41)-(116, 290, 41)"	8.569608	28.334008	1.025885	16	0	#005dff	1	"(116, 290, 41)-(119, 289, 43)"	0.741991	1.709516	0	NA	NA
patient15.gd	"(129, 308, 52)-(132, 297, 52)"	14.485688	83.231148	1.352379	47	0	#00ddff	2	"(132, 297, 52)-(134, 295, 51)"	1.564296	3.841402	2	1.626532005	1.303778784
patient15.gd	"(129, 308, 52)-(131, 317, 52)"	13.582492	44.271887	1.01859	25	0	#af00ff	1	"(129, 308, 52)-(132, 297, 52)"	0.753184	0.937649	0	NA	NA
patient15.gd	"(128, 309, 53)-(129, 308, 52)"	2.097618	3.541751	0.733113	2	0	#ff5f7ffffffffffffe62	1	"(129, 308, 52)-(132, 297, 52)"	0.542091	0.144806	0	NA	NA
patient15.gd	"(129, 278, 55)-(132, 275, 51)"	7.557764	164.691421	2.633685	112	19	#ff00b5	3	"(128, 267, 47)-(132, 275, 51)"	0.575035	0.570489	2	0.804264999	NA
patient15.gd	"(129, 278, 55)-(130, 278, 56)"	1.732051	3.541751	0.806777	2	0	#ff0029	2	"(129, 278, 55)-(132, 275, 51)"	0.30633	0.229175	2	NA	NA
patient15.gd	"(130, 278, 56)-(135, 281, 58)"	8.234987	31.875759	1.110002	20	2	#0010ff	1	"(129, 278, 55)-(130, 278, 56)"	1.375847	4.754472	0	NA	NA
patient15.gd	"(125, 274, 60)-(130, 278, 56)"	9.698224	26.563132	0.933724	15	0	#c0ff7fffffffffffff40	1	"(129, 278, 55)-(130, 278, 56)"	1.15735	5.599272	0	NA	NA
patient15.gd	"(123, 291, 56)-(129, 278, 55)"	18.871267	122.190409	1.435632	71	2	#ff00aa	1	"(129, 278, 55)-(132, 275, 51)"	0.545104	2.496938	0	NA	NA
patient15.gd	"(119, 269, 38)-(122, 263, 39)"	10.216113	194.796304	2.463614	172	62	#80ff7fffffffffffff80	1	"(121, 262, 39)-(122, 263, 39)"	3.001429	6.105295	0	NA	NA
patient15.gd	"(118, 262, 35)-(121, 262, 39)"	7.192197	208.963308	3.04109	187	69	#00a5ff	22	"(115, 257, 49)-(121, 262, 39)"	0.90483	0.394871	2	9.689925349	NA
patient15.gd	"(118, 262, 35)-(120, 259, 30)"	8.457108	240.839067	3.01077	177	41	#00c8ff	21	"(118, 262, 35)-(121, 262, 39)"	0.99003	1.175873	2	5.67692766	2.218656622
patient15.gd	"(120, 259, 30)-(124, 260, 29)"	6.744935	185.941926	2.962271	149	44	#69ff7fffffffffffff97	1	"(118, 262, 35)-(120, 259, 30)"	0.983892	0.797546	0	NA	NA
patient15.gd	"(118, 261, 27)-(120, 259, 30)"	5.561719	67.293269	1.962485	48	10	#69ff7fffffffffffff97	20	"(118, 262, 35)-(120, 259, 30)"	0.651822	0.657638	2	NA	NA
patient15.gd	"(118, 260, 26)-(118, 261, 27)"	1.732051	3.541751	0.806777	2	0	#ff0068	14	"(118, 261, 27)-(120, 259, 30)"	0.4111	0.311424	2	NA	NA
patient15.gd	"(118, 260, 26)-(118, 261, 25)"	1.732051	3.541751	0.806777	2	0	#00ff46	13	"(118, 260, 26)-(118, 261, 27)"	1	1	2	NA	NA
patient15.gd	"(118, 261, 25)-(125, 266, 26)"	12.130462	313.444962	2.86792	224	47	#ffa47ffffffffffffea7	1	"(118, 260, 26)-(118, 261, 25)"	3.554784	7.003526	0	NA	NA
patient15.gd	"(117, 262, 24)-(118, 261, 25)"	2.097618	3.541751	0.733113	2	0	#ff0066	12	"(118, 260, 26)-(118, 261, 25)"	0.908693	1.21106	3	NA	NA
patient15.gd	"(117, 262, 24)-(118, 263, 22)"	3.362529	15.937879	1.228308	10	1	#0073ff	10	"(117, 262, 24)-(118, 261, 25)"	1.675469	1.603023	3	NA	NA
patient15.gd	"(118, 263, 22)-(119, 264, 20)"	3.362529	17.708755	1.29475	16	6	#ed00ff	3	"(117, 262, 24)-(118, 263, 22)"	1.054093	1	2	NA	NA
patient15.gd	"(119, 264, 20)-(121, 269, 11)"	16.949152	221.359436	2.03892	164	39	#00e9ff	1	"(118, 263, 22)-(119, 264, 20)"	1.574759	5.040597	0	NA	NA
patient15.gd	"(119, 264, 20)-(121, 263, 18)"	3.829669	26.563132	1.485881	25	10	#ff00e7	2	"(118, 263, 22)-(119, 264, 20)"	1.14762	1.138925	2	NA	NA
patient15.gd	"(121, 263, 18)-(123, 262, 11)"	11.92121	246.151693	2.563695	177	38	#00bdff	1	"(119, 264, 20)-(121, 263, 18)"	1.72537	3.112857	0	NA	NA
patient15.gd	"(120, 264, 10)-(121, 263, 18)"	13.653261	357.716849	2.887863	268	66	#ffe07ffffffffffffee3	1	"(119, 264, 20)-(121, 263, 18)"	1.943535	3.565129	0	NA	NA
patient15.gd	"(118, 263, 22)-(118, 266, 23)"	4.098483	38.959261	1.739478	25	3	#ff607ffffffffffffe63	6	"(117, 262, 24)-(118, 263, 22)"	1.416157	1.218869	2	NA	NA
patient15.gd	"(118, 266, 23)-(118, 273, 27)"	11.458059	274.485701	2.7614	179	24	#ff8b7ffffffffffffe8e	1	"(118, 263, 22)-(118, 266, 23)"	1.587488	2.795683	0	NA	NA
patient15.gd	"(118, 266, 23)-(118, 267, 22)"	1.732051	3.541751	0.806777	2	0	#ad00ff	5	"(118, 263, 22)-(118, 266, 23)"	0.463804	0.422608	2	NA	NA
patient15.gd	"(118, 267, 22)-(120, 268, 20)"	3.829669	30.104883	1.581841	23	6	#2dff7fffffffffffffd3	4	"(118, 266, 23)-(118, 267, 22)"	1.960691	2.21106	3	NA	NA
patient15.gd	"(120, 268, 20)-(125, 270, 24)"	9.573687	134.586537	2.11537	98	22	#00d6ff	1	"(118, 267, 22)-(120, 268, 20)"	1.337283	2.499873	0	NA	NA
patient15.gd	"(120, 268, 20)-(124, 274, 14)"	11.854572	131.044786	1.875824	100	26	#ff087ffffffffffffe0b	1	"(118, 267, 22)-(120, 268, 20)"	1.185848	3.095457	0	NA	NA
patient15.gd	"(118, 270, 19)-(120, 268, 20)"	3.770938	30.104883	1.594112	18	1	#0031ff	2	"(118, 267, 22)-(120, 268, 20)"	1.007757	0.984664	2	NA	NA
patient15.gd	"(118, 270, 19)-(120, 273, 21)"	5.378451	67.293269	1.99564	43	5	#76ff7fffffffffffff8a	1	"(118, 270, 19)-(120, 268, 20)"	1.251882	1.42629	0	NA	NA
patient15.gd	"(118, 270, 19)-(118, 271, 15)"	7.192197	72.605895	1.792587	49	8	#00d4ff	1	"(118, 270, 19)-(120, 268, 20)"	1.124505	1.90727	0	NA	NA
patient15.gd	"(113, 272, 24)-(118, 267, 22)"	10.063791	221.359436	2.646021	156	31	#00ff35	1	"(118, 266, 23)-(118, 267, 22)"	3.279741	5.810332	0	NA	NA
patient15.gd	"(111, 263, 15)-(118, 263, 22)"	13.586623	382.509106	2.993575	262	46	#b4ff7fffffffffffff4c	1	"(117, 262, 24)-(118, 263, 22)"	2.437153	4.040597	0	NA	NA
patient15.gd	"(111, 260, 14)-(117, 262, 24)"	18.681203	600.326791	3.19828	508	169	#ff001b	1	"(117, 262, 24)-(118, 261, 25)"	4.362602	8.905914	0	NA	NA
patient15.gd	"(109, 260, 20)-(117, 262, 24)"	13.123335	448.031499	3.296532	339	86	#b700ff	1	"(117, 262, 24)-(118, 261, 25)"	4.496621	6.256304	0	NA	NA
patient15.gd	"(110, 255, 31)-(118, 260, 26)"	17.501838	867.72899	3.972604	641	151	#7dff7fffffffffffff83	1	"(118, 260, 26)-(118, 261, 27)"	4.924039	10.104691	0	NA	NA
patient15.gd	"(115, 265, 31)-(118, 261, 27)"	8.74098	253.235195	3.036736	177	34	#00ffdd	6	"(118, 261, 27)-(120, 259, 30)"	1.547393	1.571633	2	1.574670961	NA
patient15.gd	"(115, 265, 31)-(118, 271, 36)"	18.482046	185.941926	1.789529	160	55	#8aff7fffffffffffff76	1	"(115, 265, 31)-(118, 261, 27)"	0.589294	2.114413	0	NA	NA
patient15.gd	"(114, 267, 32)-(115, 265, 31)"	3.280834	46.042763	2.113555	43	17	#0051ff	5	"(115, 265, 31)-(118, 261, 27)"	0.695996	0.375339	2	NA	NA
patient15.gd	"(114, 267, 32)-(117, 271, 32)"	6.203176	115.106907	2.430349	75	10	#b5ff7fffffffffffff4b	1	"(114, 267, 32)-(115, 265, 31)"	1.149887	1.890732	0	NA	NA
patient15.gd	"(112, 267, 32)-(114, 267, 32)"	3.34664	51.355389	2.210108	46	17	#8400ff	4	"(114, 267, 32)-(115, 265, 31)"	1.045683	1.020058	2	NA	NA
patient15.gd	"(110, 271, 35)-(112, 267, 32)"	7.110502	122.190409	2.338802	92	23	#ff987ffffffffffffe9b	1	"(112, 267, 32)-(114, 267, 32)"	1.05823	2.124669	0	NA	NA
patient15.gd	"(110, 266, 34)-(112, 267, 32)"	3.829669	21.250506	1.329013	17	5	#1c00ff	3	"(112, 267, 32)-(114, 267, 32)"	0.601334	1.144332	2	NA	NA
patient15.gd	"(106, 262, 34)-(110, 266, 34)"	7.541875	76.147646	1.792725	64	21	#ffcb7ffffffffffffece	1	"(110, 266, 34)-(112, 267, 32)"	1.348915	1.969329	0	NA	NA
patient15.gd	"(96, 273, 37)-(110, 266, 34)"	24.895306	927.938757	3.444498	601	77	#e6ff7fffffffffffff1a	2	"(110, 266, 34)-(112, 267, 32)"	2.591773	6.500642	2	1.526193685	2.204633108
patient15.gd	"(89, 270, 35)-(96, 273, 37)"	12.274739	228.442938	2.433928	155	26	#0016ff	1	"(96, 273, 37)-(110, 266, 34)"	0.706613	0.493054	0	NA	NA
patient15.gd	"(82, 280, 36)-(96, 273, 37)"	22.366315	260.318697	1.924777	185	38	#00ff02	1	"(96, 273, 37)-(110, 266, 34)"	0.558798	0.898415	0	NA	NA
patient15.gd	"(115, 263, 41)-(118, 262, 35)"	11.854572	210.734183	2.378754	156	37	#00ff97	1	"(118, 262, 35)-(121, 262, 39)"	0.782205	1.648255	0	NA	NA
patient15.gd	"(114, 266, 52)-(115, 257, 49)"	14.372357	593.243289	3.624745	410	75	#ff717ffffffffffffe74	10	"(114, 256, 49)-(115, 257, 49)"	4.416039	8.589126	2	NA	NA
patient15.gd	"(114, 266, 52)-(114, 273, 51)"	9.811555	419.697491	3.689983	275	38	#ff00e8	9	"(114, 266, 52)-(115, 257, 49)"	1.017998	0.682668	2	NA	NA
patient15.gd	"(114, 273, 51)-(116, 275, 48)"	5.460146	86.772899	2.249132	70	21	#00ffb3	1	"(114, 266, 52)-(114, 273, 51)"	0.609524	0.556502	0	NA	NA
patient15.gd	"(113, 286, 50)-(114, 273, 51)"	20.209966	1066.067045	4.097647	700	98	#ff0076	8	"(114, 266, 52)-(114, 273, 51)"	1.110479	2.059813	2	2.778219154	NA
patient15.gd	"(111, 305, 46)-(113, 286, 50)"	31.150137	1020.024282	3.228497	689	113	#19ff7fffffffffffffe7	7	"(113, 286, 50)-(114, 273, 51)"	0.78789	1.541326	2	1.007562427	0.497893235
patient15.gd	"(111, 305, 46)-(112, 308, 44)"	5.137422	49.584514	1.752772	38	10	#f700ff	6	"(111, 305, 46)-(113, 286, 50)"	0.542907	0.164925	2	2.076807243	NA
patient15.gd	"(112, 308, 44)-(112, 310, 41)"	5.561719	28.334008	1.273428	18	2	#2900ff	2	"(111, 305, 46)-(112, 308, 44)"	0.726522	1.08259	2	2.644241381	NA
patient15.gd	"(112, 310, 41)-(113, 314, 40)"	5.771803	17.708755	0.988242	10	0	#4cff7fffffffffffffb4	1	"(112, 308, 44)-(112, 310, 41)"	0.776048	1.037773	0	NA	NA
patient15.gd	"(110, 313, 39)-(112, 310, 41)"	5.378451	15.937879	0.971207	10	1	#ff0010	1	"(112, 308, 44)-(112, 310, 41)"	0.762671	0.967048	0	NA	NA
patient15.gd	"(110, 312, 45)-(112, 308, 44)"	6.261907	30.104883	1.237058	18	1	#a200ff	4	"(111, 305, 46)-(112, 308, 44)"	0.705773	1.218881	2	NA	NA
patient15.gd	"(110, 312, 45)-(111, 315, 43)"	5.137422	23.021381	1.194313	14	1	#3b00ff	3	"(110, 312, 45)-(112, 308, 44)"	0.965446	0.820424	2	2.78655352	NA
patient15.gd	"(111, 315, 43)-(114, 317, 41)"	5.378451	19.47963	1.07371	11	0	#00fff5	1	"(110, 312, 45)-(111, 315, 43)"	0.899019	1.046916	0	NA	NA
patient15.gd	"(110, 316, 42)-(111, 315, 43)"	2.097618	3.541751	0.733113	2	0	#0086ff	2	"(110, 312, 45)-(111, 315, 43)"	0.613837	0.408302	2	NA	NA
patient15.gd	"(110, 316, 42)-(111, 315, 39)"	6.277796	21.250506	1.038021	14	2	#ffc67ffffffffffffec9	1	"(110, 316, 42)-(111, 315, 43)"	1.415909	2.992822	0	NA	NA
patient15.gd	"(106, 317, 43)-(110, 316, 42)"	6.627474	31.875759	1.237318	19	1	#0003ff	1	"(110, 316, 42)-(111, 315, 43)"	1.687759	3.159524	0	NA	NA
patient15.gd	"(106, 312, 42)-(110, 312, 45)"	10.574604	54.89714	1.285488	34	3	#d0ff7fffffffffffff30	1	"(110, 312, 45)-(112, 308, 44)"	1.039149	1.688719	0	NA	NA
patient15.gd	"(111, 305, 42)-(111, 305, 46)"	10.88144	76.147646	1.492486	60	17	#8900ff	1	"(111, 305, 46)-(113, 286, 50)"	0.462285	0.349322	0	NA	NA
patient15.gd	"(108, 288, 47)-(113, 286, 50)"	9.391388	293.965331	3.156518	207	41	#00feff	1	"(113, 286, 50)-(114, 273, 51)"	0.770324	0.464691	0	NA	NA
patient15.gd	"(108, 269, 48)-(114, 266, 52)"	14.718184	377.196479	2.856155	296	83	#0076ff	1	"(114, 266, 52)-(115, 257, 49)"	0.78796	1.024062	0	NA	NA
patient15.gd	"(113, 255, 50)-(114, 256, 49)"	2.097618	3.541751	0.733113	2	0	#0081ff	2	"(108, 247, 36)-(114, 256, 49)"	0.145422	0.091024	2	NA	NA
patient15.gd	"(112, 253, 52)-(113, 255, 50)"	3.829669	56.668016	2.170269	47	15	#28ff7fffffffffffffd8	1	"(113, 255, 50)-(114, 256, 49)"	2.960347	1.825723	0	NA	NA
patient15.gd	"(107, 256, 49)-(113, 255, 50)"	10.822709	219.588561	2.541335	168	44	#94ff7fffffffffffff6c	1	"(113, 255, 50)-(114, 256, 49)"	3.466499	5.159524	0	NA	NA
