tag	name	len	vol	rad	voxc	defc	col	tips	parent	beta	gamma	nchild	q	s
patient2.gd	"(108, 303, 38)-(112, 308, 39)"	8.300794	136.357413	2.286676	96	19	#4400ff	3	"(98, 297, 34)-(108, 303, 38)"	0.659169	0.454394	2	5.324282597	NA
patient2.gd	"(112, 308, 39)-(126, 316, 41)"	21.334451	267.402199	1.997408	153	2	#ff0074	2	"(108, 303, 38)-(112, 308, 39)"	0.873499	2.57017	2	0.887552216	0.532749105
patient2.gd	"(126, 316, 41)-(132, 313, 42)"	8.993906	23.021381	0.902644	13	0	#0018ff	1	"(112, 308, 39)-(126, 316, 41)"	0.451908	0.421567	0	NA	NA
patient2.gd	"(126, 316, 41)-(128, 317, 40)"	3.280834	8.854377	0.926855	5	0	#ff3f7ffffffffffffe42	1	"(112, 308, 39)-(126, 316, 41)"	0.464029	0.153781	0	NA	NA
patient2.gd	"(112, 308, 39)-(112, 317, 37)"	14.680162	187.712802	2.017468	134	28	#ff0089	1	"(108, 303, 38)-(112, 308, 39)"	0.882271	1.768525	0	NA	NA
patient2.gd	"(108, 303, 38)-(111, 297, 49)"	17.915134	267.402199	2.179704	159	8	#8aff7fffffffffffff76	3	"(98, 297, 34)-(108, 303, 38)"	0.628333	0.980693	2	1.142788824	1.511737093
patient2.gd	"(111, 297, 49)-(113, 298, 52)"	5.196152	31.875759	1.39738	18	0	#ff00cd	2	"(108, 303, 38)-(111, 297, 49)"	0.641087	0.290043	2	2.568281302	NA
patient2.gd	"(113, 298, 52)-(116, 298, 57)"	7.725975	24.792257	1.010663	14	0	#80ff7fffffffffffff80	1	"(111, 297, 49)-(113, 298, 52)"	0.723256	1.486864	0	NA	NA
patient2.gd	"(113, 298, 52)-(113, 301, 51)"	4.954154	19.47963	1.118744	12	1	#ff6d7ffffffffffffe70	1	"(111, 297, 49)-(113, 298, 52)"	0.800601	0.953427	0	NA	NA
patient2.gd	"(111, 297, 49)-(112, 287, 56)"	16.03957	47.813638	0.974102	27	0	#69ff7fffffffffffff97	1	"(108, 303, 38)-(111, 297, 49)"	0.446897	0.895308	0	NA	NA
patient2.gd	"(98, 297, 34)-(106, 303, 28)"	15.201213	201.879806	2.056044	172	58	#ff987ffffffffffffe9b	1	"(96, 297, 33)-(98, 297, 34)"	0.710631	4.031149	0	NA	NA
patient2.gd	"(93, 297, 30)-(96, 297, 33)"	5.196152	97.398152	2.44264	62	7	#00ffeb	35	"(96, 297, 33)-(97, 291, 31)"	0.72616	0.46357	3	NA	NA
patient2.gd	"(93, 297, 30)-(94, 298, 28)"	3.362529	17.708755	1.29475	14	4	#00f1ff	6	"(93, 297, 30)-(96, 297, 33)"	0.530062	0.647119	2	NA	NA
patient2.gd	"(94, 298, 28)-(96, 295, 25)"	9.967038	173.545798	2.354231	111	13	#e0ff7fffffffffffff20	4	"(93, 297, 30)-(94, 298, 28)"	1.818289	2.96415	2	1.207053467	1.075531469
patient2.gd	"(96, 295, 25)-(98, 292, 25)"	4.529856	30.104883	1.454459	18	1	#acff7fffffffffffff54	2	"(94, 298, 28)-(96, 295, 25)"	0.617806	0.454484	2	1.145418132	1.505263953
patient2.gd	"(98, 292, 25)-(99, 290, 25)"	3.829669	7.083502	0.767306	7	3	#5600ff	1	"(96, 295, 25)-(98, 292, 25)"	0.527554	0.845428	0	NA	NA
patient2.gd	"(97, 291, 25)-(98, 292, 25)"	1.67332	3.541751	0.820814	2	0	#007aff	1	"(96, 295, 25)-(98, 292, 25)"	0.564343	0.369398	0	NA	NA
patient2.gd	"(93, 293, 22)-(96, 295, 25)"	5.927286	26.563132	1.194364	17	2	#00ffa3	2	"(94, 298, 28)-(96, 295, 25)"	0.507327	0.594689	2	2.293264082	NA
patient2.gd	"(92, 292, 20)-(93, 293, 22)"	3.464102	7.083502	0.806777	4	0	#00ceff	1	"(93, 293, 22)-(96, 295, 25)"	0.675487	0.584433	0	NA	NA
patient2.gd	"(91, 294, 21)-(93, 293, 22)"	7.476069	21.250506	0.951203	15	3	#7a00ff	1	"(93, 293, 22)-(96, 295, 25)"	0.796409	1.261297	0	NA	NA
patient2.gd	"(93, 297, 27)-(94, 298, 28)"	2.097618	3.541751	0.733113	2	0	#fff87ffffffffffffefb	2	"(93, 297, 30)-(94, 298, 28)"	0.56622	0.623821	2	NA	NA
patient2.gd	"(91, 294, 25)-(93, 297, 27)"	5.502989	28.334008	1.280206	21	5	#00ff44	1	"(93, 297, 27)-(94, 298, 28)"	1.74626	2.623447	0	NA	NA
patient2.gd	"(85, 294, 23)-(93, 297, 27)"	13.862513	88.543774	1.42588	62	12	#ff00bd	1	"(93, 297, 27)-(94, 298, 28)"	1.944967	6.608694	0	NA	NA
patient2.gd	"(92, 305, 30)-(93, 297, 30)"	15.653295	589.701538	3.462887	428	95	#82ff7fffffffffffff7e	21	"(93, 297, 30)-(96, 297, 33)"	1.417682	3.012478	2	2.629432232	0.726294904
patient2.gd	"(92, 305, 30)-(95, 306, 28)"	5.137422	108.023405	2.587089	87	26	#00a7ff	19	"(92, 305, 30)-(93, 297, 30)"	0.74709	0.328201	2	3.797759736	NA
patient2.gd	"(95, 306, 28)-(97, 308, 26)"	4.195235	37.188385	1.679773	38	17	#1c00ff	18	"(92, 305, 30)-(95, 306, 28)"	0.649291	0.816603	2	NA	NA
patient2.gd	"(97, 308, 26)-(100, 305, 24)"	6.686205	83.231148	1.990573	50	3	#00ffcd	9	"(95, 306, 28)-(97, 308, 26)"	1.185025	1.593761	2	NA	NA
patient2.gd	"(100, 305, 24)-(102, 306, 22)"	5.378451	53.126265	1.773173	37	7	#ffbe7ffffffffffffec1	3	"(97, 308, 26)-(100, 305, 24)"	0.890785	0.80441	2	2.078882598	1.942468913
patient2.gd	"(102, 306, 22)-(104, 308, 20)"	4.195235	10.625253	0.897876	8	2	#00ffdc	1	"(100, 305, 24)-(102, 306, 22)"	0.506367	0.780008	0	NA	NA
patient2.gd	"(102, 306, 22)-(104, 307, 23)"	3.280834	24.792257	1.550926	15	1	#5fff7fffffffffffffa1	2	"(100, 305, 24)-(102, 306, 22)"	0.874661	0.609996	2	1.200723231	NA
patient2.gd	"(104, 307, 23)-(109, 312, 23)"	10.063791	31.875759	1.004094	25	7	#31ff7fffffffffffffcf	1	"(102, 306, 22)-(104, 307, 23)"	0.647416	3.067449	0	NA	NA
patient2.gd	"(104, 307, 23)-(105, 306, 22)"	2.097618	3.541751	0.733113	2	0	#ff00a9	1	"(102, 306, 22)-(104, 307, 23)"	0.472694	0.639355	0	NA	NA
patient2.gd	"(100, 305, 24)-(102, 302, 20)"	12.064656	177.087549	2.161532	107	7	#07ff7ffffffffffffff9	6	"(97, 308, 26)-(100, 305, 24)"	1.085884	1.80441	2	1.036353864	0.439323309
patient2.gd	"(102, 302, 20)-(104, 300, 22)"	4.195235	21.250506	1.269789	16	4	#9000ff	5	"(100, 305, 24)-(102, 302, 20)"	0.587449	0.347729	3	NA	NA
patient2.gd	"(104, 300, 22)-(108, 301, 18)"	8.96709	53.126265	1.373264	33	3	#ff00c9	1	"(102, 302, 20)-(104, 300, 22)"	1.08149	2.137446	0	NA	NA
patient2.gd	"(104, 300, 22)-(106, 301, 24)"	3.829669	12.396128	1.01505	8	1	#00baff	2	"(102, 302, 20)-(104, 300, 22)"	0.799385	0.912861	2	NA	NA
patient2.gd	"(106, 301, 24)-(108, 303, 23)"	3.770938	17.708755	1.222628	13	3	#ff777ffffffffffffe7a	1	"(104, 300, 22)-(106, 301, 24)"	1.2045	0.984664	0	NA	NA
patient2.gd	"(105, 297, 26)-(106, 301, 24)"	6.320638	46.042763	1.522738	32	6	#0037ff	1	"(104, 300, 22)-(106, 301, 24)"	1.500161	1.65044	0	NA	NA
patient2.gd	"(99, 296, 23)-(104, 300, 22)"	9.149389	100.939903	1.873961	61	4	#ff0054	2	"(102, 302, 20)-(104, 300, 22)"	1.475805	2.1809	2	1.327550588	2.029356358
patient2.gd	"(99, 296, 23)-(102, 297, 27)"	7.659337	30.104883	1.118531	25	8	#00c2ff	1	"(99, 296, 23)-(104, 300, 22)"	0.596881	0.837142	0	NA	NA
patient2.gd	"(99, 293, 22)-(99, 296, 23)"	5.078691	19.47963	1.104942	12	1	#00ffb7	1	"(99, 296, 23)-(104, 300, 22)"	0.589629	0.555085	0	NA	NA
patient2.gd	"(102, 302, 19)-(102, 302, 20)"	1.264911	3.541751	0.94407	2	0	#5900ff	1	"(100, 305, 24)-(102, 302, 20)"	0.43676	0.104844	0	NA	NA
patient2.gd	"(97, 308, 26)-(98, 309, 26)"	1.67332	3.541751	0.820814	2	0	#4eff7fffffffffffffb2	9	"(95, 306, 28)-(97, 308, 26)"	0.488646	0.398862	2	NA	NA
patient2.gd	"(98, 309, 26)-(101, 313, 28)"	7.176309	79.689397	1.880073	52	7	#00ff2f	5	"(97, 308, 26)-(98, 309, 26)"	2.2905	4.288665	2	NA	NA
patient2.gd	"(101, 313, 28)-(106, 308, 27)"	9.639493	129.273911	2.06611	117	44	#3f00ff	3	"(98, 309, 26)-(101, 313, 28)"	1.098952	1.343238	2	1.040969943	4.516796351
patient2.gd	"(106, 308, 27)-(110, 314, 26)"	9.608547	21.250506	0.839036	12	0	#46ff7fffffffffffffba	1	"(101, 313, 28)-(106, 308, 27)"	0.406095	0.99679	0	NA	NA
patient2.gd	"(106, 308, 27)-(108, 306, 26)"	3.770938	19.47963	1.282303	11	0	#ffe37ffffffffffffee6	2	"(101, 313, 28)-(106, 308, 27)"	0.620637	0.391197	2	3.760488726	NA
patient2.gd	"(108, 306, 26)-(110, 308, 26)"	4.195235	12.396128	0.969817	8	1	#6fff7fffffffffffff91	1	"(106, 308, 27)-(108, 306, 26)"	0.756309	1.112518	0	NA	NA
patient2.gd	"(108, 306, 26)-(110, 301, 26)"	6.896288	28.334008	1.143593	19	3	#ff004e	1	"(106, 308, 27)-(108, 306, 26)"	0.891827	1.828799	0	NA	NA
patient2.gd	"(100, 314, 28)-(101, 313, 28)"	1.67332	3.541751	0.820814	2	0	#00a0ff	2	"(98, 309, 26)-(101, 313, 28)"	0.436586	0.233173	2	NA	NA
patient2.gd	"(100, 314, 28)-(108, 317, 26)"	12.764843	99.169027	1.572553	74	18	#ff907ffffffffffffe93	1	"(100, 314, 28)-(101, 313, 28)"	1.915847	7.628453	0	NA	NA
patient2.gd	"(96, 317, 32)-(100, 314, 28)"	8.024904	79.689397	1.777892	60	15	#ff0011	1	"(100, 314, 28)-(101, 313, 28)"	2.166012	4.795797	0	NA	NA
patient2.gd	"(97, 310, 25)-(98, 309, 26)"	2.097618	3.541751	0.733113	2	0	#00a8ff	4	"(97, 308, 26)-(98, 309, 26)"	0.893154	1.253566	2	NA	NA
patient2.gd	"(97, 310, 25)-(102, 314, 21)"	15.566779	178.858424	1.912407	120	19	#ff6f7ffffffffffffe72	1	"(97, 310, 25)-(98, 309, 26)"	2.608612	7.421171	0	NA	NA
patient2.gd	"(93, 312, 25)-(97, 310, 25)"	6.686205	93.856401	2.113816	62	9	#ffa07ffffffffffffea3	3	"(97, 310, 25)-(98, 309, 26)"	2.883343	3.187523	2	2.119366437	NA
patient2.gd	"(93, 312, 25)-(93, 317, 20)"	10.122522	123.961284	1.974348	84	14	#fff57ffffffffffffef8	1	"(93, 312, 25)-(97, 310, 25)"	0.934021	1.513941	0	NA	NA
patient2.gd	"(92, 313, 25)-(93, 312, 25)"	1.67332	3.541751	0.820814	2	0	#005fff	2	"(93, 312, 25)-(97, 310, 25)"	0.388309	0.250265	2	NA	NA
patient2.gd	"(89, 317, 25)-(92, 313, 25)"	7.176309	53.126265	1.535073	46	16	#ff0010	1	"(92, 313, 25)-(93, 312, 25)"	1.870185	4.288665	0	NA	NA
patient2.gd	"(82, 315, 27)-(92, 313, 25)"	14.890246	86.772899	1.361966	63	14	#ff00d5	1	"(92, 313, 25)-(93, 312, 25)"	1.659287	8.898624	0	NA	NA
patient2.gd	"(88, 306, 24)-(95, 306, 28)"	17.171131	322.299339	2.444305	216	34	#8c00ff	1	"(92, 305, 30)-(95, 306, 28)"	0.944809	3.342364	0	NA	NA
patient2.gd	"(91, 310, 31)-(92, 305, 30)"	6.955019	162.920545	2.730636	139	47	#0015ff	2	"(92, 305, 30)-(93, 297, 30)"	0.788543	0.444317	2	NA	NA
patient2.gd	"(91, 310, 31)-(94, 314, 27)"	10.515873	240.839067	2.700013	180	44	#fdff7fffffffffffff03	1	"(91, 310, 31)-(92, 305, 30)"	0.988785	1.511983	0	NA	NA
patient2.gd	"(85, 310, 33)-(91, 310, 31)"	10.032845	244.380818	2.784496	175	37	#ff0013	1	"(91, 310, 31)-(92, 305, 30)"	1.019724	1.442533	0	NA	NA
patient2.gd	"(89, 294, 32)-(93, 297, 30)"	7.051771	123.961284	2.365478	81	11	#8900ff	8	"(93, 297, 30)-(96, 297, 33)"	0.968411	1.357114	2	NA	NA
patient2.gd	"(87, 296, 35)-(89, 294, 32)"	5.460146	123.961284	2.688227	112	42	#ff0e7ffffffffffffe11	1	"(89, 294, 32)-(93, 297, 30)"	1.136441	0.774294	0	NA	NA
patient2.gd	"(83, 298, 34)-(89, 294, 32)"	14.103543	267.402199	2.456651	184	33	#ffeb7ffffffffffffeee	7	"(89, 294, 32)-(93, 297, 30)"	1.038543	2	2	1.410179374	0.496705636
patient2.gd	"(83, 298, 34)-(84, 300, 34)"	2.856536	21.250506	1.538827	17	5	#2c00ff	2	"(83, 298, 34)-(89, 294, 32)"	0.626392	0.20254	2	NA	NA
patient2.gd	"(84, 300, 34)-(85, 300, 36)"	3.829669	8.854377	0.857874	16	11	#ff006e	1	"(83, 298, 34)-(84, 300, 34)"	0.557486	1.340669	0	NA	NA
patient2.gd	"(78, 305, 34)-(84, 300, 34)"	10.398412	100.939903	1.757814	86	29	#ff307ffffffffffffe33	1	"(83, 298, 34)-(84, 300, 34)"	1.142308	3.640217	0	NA	NA
patient2.gd	"(81, 298, 34)-(83, 298, 34)"	4.195235	28.334008	1.466226	19	3	#00a3ff	5	"(83, 298, 34)-(89, 294, 32)"	0.596839	0.29746	2	NA	NA
patient2.gd	"(78, 295, 33)-(81, 298, 34)"	5.444258	38.959261	1.50925	26	4	#22ff7fffffffffffffde	1	"(81, 298, 34)-(83, 298, 34)"	1.029343	1.297724	0	NA	NA
patient2.gd	"(75, 299, 33)-(81, 298, 34)"	9.118443	74.376771	1.611326	44	2	#ff8b7ffffffffffffe8e	4	"(81, 298, 34)-(83, 298, 34)"	1.098962	2.173524	2	1.108949957	NA
patient2.gd	"(74, 300, 34)-(75, 299, 33)"	2.097618	3.541751	0.733113	2	0	#b700ff	3	"(75, 299, 33)-(81, 298, 34)"	0.454975	0.230041	2	NA	NA
patient2.gd	"(73, 301, 33)-(74, 300, 34)"	2.097618	3.541751	0.733113	2	0	#ff00cb	1	"(74, 300, 34)-(75, 299, 33)"	1	1	0	NA	NA
patient2.gd	"(62, 295, 46)-(74, 300, 34)"	25.71001	200.10893	1.574009	171	58	#0069ff	2	"(74, 300, 34)-(75, 299, 33)"	2.147021	12.256766	2	1.368803229	0.687715368
patient2.gd	"(60, 297, 46)-(62, 295, 46)"	3.34664	8.854377	0.917698	5	0	#00ff0c	1	"(62, 295, 46)-(74, 300, 34)"	0.583032	0.130169	0	NA	NA
patient2.gd	"(57, 287, 55)-(62, 295, 46)"	17.050725	51.355389	0.979144	29	0	#ff0071	1	"(62, 295, 46)-(74, 300, 34)"	0.62207	0.663194	0	NA	NA
patient2.gd	"(72, 298, 29)-(75, 299, 33)"	9.20812	28.334008	0.989677	22	6	#003fff	1	"(75, 299, 33)-(81, 298, 34)"	0.614201	1.009835	0	NA	NA
patient2.gd	"(111, 274, 36)-(111, 276, 38)"	4.195235	86.772899	2.565895	60	11	#ffb47ffffffffffffeb7	28	"(111, 276, 38)-(117, 284, 42)"	0.638548	0.29746	2	NA	NA
patient2.gd	"(111, 274, 36)-(113, 272, 35)"	3.770938	24.792257	1.446633	16	2	#00ff46	3	"(111, 274, 36)-(111, 276, 38)"	0.563793	0.898862	2	NA	NA
patient2.gd	"(113, 272, 35)-(119, 268, 44)"	17.424199	155.837043	1.687268	106	18	#ff0066	1	"(111, 274, 36)-(113, 272, 35)"	1.166341	4.620654	0	NA	NA
patient2.gd	"(113, 272, 35)-(116, 271, 34)"	6.292853	79.689397	2.007713	59	14	#b700ff	2	"(111, 274, 36)-(113, 272, 35)"	1.387852	1.668777	2	0.837266118	NA
patient2.gd	"(116, 271, 34)-(127, 270, 35)"	15.027447	42.501012	0.948816	24	0	#ff001b	1	"(113, 272, 35)-(116, 271, 34)"	0.472586	2.388018	0	NA	NA
patient2.gd	"(116, 271, 34)-(117, 271, 33)"	1.732051	3.541751	0.806777	2	0	#0073ff	1	"(113, 272, 35)-(116, 271, 34)"	0.401839	0.275241	0	NA	NA
patient2.gd	"(105, 277, 29)-(111, 274, 36)"	14.427237	414.384865	3.023677	293	59	#d700ff	25	"(111, 274, 36)-(111, 276, 38)"	1.17841	3.438958	2	2.749049762	2.257603502
patient2.gd	"(103, 273, 26)-(105, 277, 29)"	7.966173	164.691421	2.565285	117	24	#ff727ffffffffffffe75	24	"(105, 277, 29)-(111, 274, 36)"	0.848399	0.552162	3	4.055126757	NA
patient2.gd	"(102, 271, 20)-(103, 273, 26)"	9.722019	155.837043	2.258823	93	5	#00ff96	22	"(103, 273, 26)-(105, 277, 29)"	0.880535	1.220413	3	2.828667656	1.592824078
patient2.gd	"(102, 271, 20)-(105, 271, 17)"	5.927286	44.271887	1.541917	31	6	#ff0068	1	"(102, 271, 20)-(103, 273, 26)"	0.68262	0.609676	0	NA	NA
patient2.gd	"(100, 272, 21)-(102, 271, 20)"	3.405371	21.250506	1.409378	14	2	#00a1ff	16	"(102, 271, 20)-(103, 273, 26)"	0.623944	0.350274	2	NA	NA
patient2.gd	"(98, 275, 25)-(100, 272, 21)"	8.024904	92.085525	1.911177	57	5	#69ff7fffffffffffff97	1	"(100, 272, 21)-(102, 271, 20)"	1.356043	2.356543	0	NA	NA
patient2.gd	"(98, 274, 20)-(100, 272, 21)"	3.770938	31.875759	1.640328	23	5	#001aff	15	"(100, 272, 21)-(102, 271, 20)"	1.163866	1.10735	2	2.787411907	2.526977888
patient2.gd	"(98, 274, 20)-(99, 275, 19)"	2.097618	3.541751	0.733113	2	0	#00c8ff	1	"(98, 274, 20)-(100, 272, 21)"	0.446931	0.556259	0	NA	NA
patient2.gd	"(96, 273, 19)-(98, 274, 20)"	3.405371	26.563132	1.575733	18	3	#ff7e7ffffffffffffe81	14	"(98, 274, 20)-(100, 272, 21)"	0.960621	0.903057	2	NA	NA
patient2.gd	"(94, 271, 17)-(96, 273, 19)"	5.035849	30.104883	1.379454	18	1	#00ff97	1	"(96, 273, 19)-(98, 274, 20)"	0.875437	1.478796	0	NA	NA
patient2.gd	"(93, 276, 23)-(96, 273, 19)"	7.557764	92.085525	1.969355	54	2	#0081ff	13	"(96, 273, 19)-(98, 274, 20)"	1.249803	2.219366	2	NA	NA
patient2.gd	"(93, 276, 23)-(93, 278, 27)"	6.928203	63.751518	1.711433	42	6	#00a5ff	1	"(93, 276, 23)-(96, 273, 19)"	0.869032	0.9167	0	NA	NA
patient2.gd	"(88, 277, 25)-(93, 276, 23)"	9.332657	154.066168	2.292324	99	12	#28ff7fffffffffffffd8	12	"(93, 276, 23)-(96, 273, 19)"	1.163997	1.234844	2	2.505964197	1.213781503
patient2.gd	"(87, 279, 24)-(88, 277, 25)"	3.280834	33.646634	1.806774	23	4	#ff157ffffffffffffe18	1	"(88, 277, 25)-(93, 276, 23)"	0.788184	0.351543	0	NA	NA
patient2.gd	"(84, 277, 26)-(88, 277, 25)"	7.110502	61.980642	1.665724	45	10	#94ff7fffffffffffff6c	11	"(88, 277, 25)-(93, 276, 23)"	0.726653	0.761895	2	4.478152401	1.247655345
patient2.gd	"(84, 277, 26)-(84, 278, 24)"	2.996962	14.167004	1.226658	8	0	#00ffb3	1	"(84, 277, 26)-(88, 277, 25)"	0.736411	0.421484	0	NA	NA
patient2.gd	"(82, 278, 29)-(84, 277, 26)"	5.09458	38.959261	1.560186	23	1	#9eff7fffffffffffff62	10	"(84, 277, 26)-(88, 277, 25)"	0.936641	0.716487	2	2.033645699	NA
patient2.gd	"(82, 278, 29)-(82, 279, 30)"	1.732051	3.541751	0.806777	2	0	#19ff7fffffffffffffe7	7	"(82, 278, 29)-(84, 277, 26)"	0.517104	0.339979	2	NA	NA
patient2.gd	"(82, 279, 30)-(86, 281, 31)"	6.261907	12.396128	0.793807	7	0	#4cff7fffffffffffffb4	1	"(82, 278, 29)-(82, 279, 30)"	0.983923	3.615314	0	NA	NA
patient2.gd	"(77, 283, 31)-(82, 279, 30)"	9.149389	38.959261	1.164218	25	3	#8900ff	6	"(82, 278, 29)-(82, 279, 30)"	1.443047	5.282402	2	4.885205102	1.464655536
patient2.gd	"(75, 287, 31)-(77, 283, 31)"	7.659337	24.792257	1.01505	17	3	#a200ff	5	"(77, 283, 31)-(82, 279, 30)"	0.871873	0.837142	2	NA	2.707704421
patient2.gd	"(75, 287, 31)-(76, 286, 28)"	5.561719	33.646634	1.387686	19	0	#ff0010	1	"(75, 287, 31)-(77, 283, 31)"	1.367111	0.726136	0	NA	NA
patient2.gd	"(71, 287, 32)-(75, 287, 31)"	6.261907	42.501012	1.469845	24	0	#d0ff7fffffffffffff30	4	"(75, 287, 31)-(77, 283, 31)"	1.448051	0.817552	2	2.173311367	1.114428161
patient2.gd	"(70, 288, 32)-(71, 287, 32)"	1.67332	3.541751	0.820814	2	0	#3b00ff	3	"(71, 287, 32)-(75, 287, 31)"	0.558436	0.267222	2	NA	NA
patient2.gd	"(66, 291, 31)-(70, 288, 32)"	6.627474	31.875759	1.237318	19	1	#00fff5	1	"(70, 288, 32)-(71, 287, 32)"	1.507429	3.960673	0	NA	NA
patient2.gd	"(65, 285, 31)-(70, 288, 32)"	7.81069	24.792257	1.005167	16	2	#0086ff	2	"(70, 288, 32)-(71, 287, 32)"	1.224599	4.66778	2	7.090110328	NA
patient2.gd	"(64, 284, 30)-(65, 285, 31)"	2.097618	3.541751	0.733113	2	0	#0003ff	1	"(65, 285, 31)-(70, 288, 32)"	0.729344	0.268557	0	NA	NA
patient2.gd	"(60, 282, 31)-(65, 285, 31)"	9.215196	28.334008	0.989297	16	0	#ffc67ffffffffffffec9	1	"(65, 285, 31)-(70, 288, 32)"	0.984211	1.179818	0	NA	NA
patient2.gd	"(69, 284, 31)-(71, 287, 32)"	4.954154	24.792257	1.262113	16	2	#2900ff	1	"(71, 287, 32)-(75, 287, 31)"	0.858671	0.791157	0	NA	NA
patient2.gd	"(75, 281, 31)-(77, 283, 31)"	3.34664	10.625253	1.005287	6	0	#f700ff	1	"(77, 283, 31)-(82, 279, 30)"	0.863487	0.365777	0	NA	NA
patient2.gd	"(79, 280, 27)-(82, 278, 29)"	7.176309	40.730136	1.344103	26	3	#ff717ffffffffffffe74	3	"(82, 278, 29)-(84, 277, 26)"	0.861502	1.408616	2	1.812061374	NA
patient2.gd	"(78, 281, 28)-(79, 280, 27)"	2.097618	3.541751	0.733113	2	0	#00feff	1	"(79, 280, 27)-(82, 278, 29)"	0.545429	0.292298	0	NA	NA
patient2.gd	"(74, 277, 28)-(79, 280, 27)"	7.81069	28.334008	1.074569	16	0	#0076ff	2	"(79, 280, 27)-(82, 278, 29)"	0.79947	1.088399	2	NA	NA
patient2.gd	"(73, 280, 26)-(74, 277, 28)"	5.012884	17.708755	1.060413	11	1	#ff0076	1	"(74, 277, 28)-(79, 280, 27)"	0.986827	0.641798	0	NA	NA
patient2.gd	"(69, 275, 30)-(74, 277, 28)"	8.842553	58.438891	1.450398	36	3	#ff00e8	1	"(74, 277, 28)-(79, 280, 27)"	1.349748	1.132109	0	NA	NA
patient2.gd	"(100, 270, 17)-(102, 271, 20)"	5.09458	42.501012	1.629561	30	6	#00fff3	5	"(102, 271, 20)-(103, 273, 26)"	0.72142	0.524025	2	4.445845161	NA
patient2.gd	"(100, 270, 17)-(105, 274, 13)"	12.189193	60.209767	1.253924	37	3	#2f00ff	3	"(100, 270, 17)-(102, 271, 20)"	0.769486	2.392581	3	2.734020406	2.113396135
patient2.gd	"(105, 274, 13)-(107, 278, 14)"	7.966173	19.47963	0.882248	13	2	#ffb47ffffffffffffeb7	1	"(100, 270, 17)-(105, 274, 13)"	0.70359	0.653544	0	NA	NA
patient2.gd	"(104, 273, 12)-(105, 274, 13)"	2.097618	3.541751	0.733113	2	0	#00ff04	1	"(100, 270, 17)-(105, 274, 13)"	0.584655	0.172088	0	NA	NA
patient2.gd	"(104, 271, 11)-(105, 274, 13)"	9.332657	23.021381	0.886111	13	0	#00adff	1	"(100, 270, 17)-(105, 274, 13)"	0.706671	0.76565	0	NA	NA
