tag	name	len	vol	rad	voxc	defc	col	tips	parent	beta	gamma	nchild	q	s
patient6.gd	"(91, 241, 24)-(93, 242, 28)"	6.359491	138.128288	2.629391	108	30	#00ffb7	17	"(93, 242, 28)-(96, 242, 31)"	0.975136	0.942854	2	0.780113834	0.71887192
patient6.gd	"(91, 241, 23)-(91, 241, 24)"	1.264911	3.541751	0.94407	2	0	#9000ff	16	"(91, 241, 24)-(93, 242, 28)"	0.359045	0.198901	2	NA	NA
patient6.gd	"(91, 241, 23)-(92, 238, 19)"	7.557764	88.543774	1.931112	54	4	#1c00ff	14	"(91, 241, 23)-(91, 241, 24)"	2.045518	5.974937	2	1.99807403	NA
patient6.gd	"(92, 238, 19)-(93, 239, 18)"	2.097618	3.541751	0.733113	2	0	#ffa07ffffffffffffea3	1	"(91, 241, 23)-(92, 238, 19)"	0.379633	0.277545	0	NA	NA
patient6.gd	"(92, 238, 19)-(93, 231, 21)"	10.601419	106.252529	1.786128	63	3	#8c00ff	13	"(91, 241, 23)-(92, 238, 19)"	0.924922	1.402719	2	0.850124178	0.793606919
patient6.gd	"(93, 231, 21)-(94, 230, 20)"	2.097618	3.541751	0.733113	2	0	#005fff	1	"(92, 238, 19)-(93, 231, 21)"	0.410448	0.197862	0	NA	NA
patient6.gd	"(93, 231, 21)-(94, 227, 21)"	7.051771	15.937879	0.848186	10	1	#00a7ff	12	"(92, 238, 19)-(93, 231, 21)"	0.474874	0.665172	2	NA	NA
patient6.gd	"(94, 227, 21)-(106, 144, 25)"	111.03879	1131.589438	1.801076	645	6	#fdff7fffffffffffff03	11	"(93, 231, 21)-(94, 227, 21)"	2.123445	15.746226	2	NA	0.385815152
patient6.gd	"(106, 144, 25)-(111, 131, 29)"	22.425045	247.922569	1.875929	142	2	#ffeb7ffffffffffffeee	8	"(94, 227, 21)-(106, 144, 25)"	1.04156	0.201957	2	1.400970602	0.443589343
patient6.gd	"(110, 130, 28)-(111, 131, 29)"	2.097618	3.541751	0.733113	2	0	#00a3ff	1	"(106, 144, 25)-(111, 131, 29)"	0.3908	0.093539	0	NA	NA
patient6.gd	"(109, 125, 30)-(111, 131, 29)"	8.503802	60.209767	1.501246	34	0	#22ff7fffffffffffffde	7	"(106, 144, 25)-(111, 131, 29)"	0.800268	0.37921	2	5.94788811	NA
patient6.gd	"(109, 125, 30)-(111, 122, 30)"	4.529856	8.854377	0.788791	5	0	#ff0010	1	"(109, 125, 30)-(111, 131, 29)"	0.525424	0.532686	0	NA	NA
patient6.gd	"(95, 84, 27)-(109, 125, 30)"	69.795348	490.532511	1.495704	279	2	#ff8b7ffffffffffffe8e	6	"(109, 125, 30)-(111, 131, 29)"	0.996308	8.207547	3	10.23958583	0.59298237
patient6.gd	"(95, 84, 27)-(97, 73, 25)"	28.00574	180.6293	1.432833	105	3	#ff00cb	4	"(95, 84, 27)-(109, 125, 30)"	0.957966	0.401255	2	2.214555815	2.203834784
patient6.gd	"(97, 73, 25)-(111, 69, 19)"	24.378386	113.336031	1.216485	65	1	#fff57ffffffffffffef8	2	"(95, 84, 27)-(97, 73, 25)"	0.849006	0.870478	2	2.335885454	0.543389049
patient6.gd	"(111, 69, 19)-(116, 68, 18)"	7.81069	21.250506	0.930604	40	28	#00ff2f	1	"(97, 73, 25)-(111, 69, 19)"	0.764995	0.320394	0	NA	NA
patient6.gd	"(111, 69, 19)-(112, 66, 17)"	5.868555	14.167004	0.876594	11	3	#ff6f7ffffffffffffe72	1	"(97, 73, 25)-(111, 69, 19)"	0.720596	0.240728	0	NA	NA
patient6.gd	"(89, 69, 19)-(97, 73, 25)"	15.287728	33.646634	0.836998	19	0	#0069ff	2	"(95, 84, 27)-(97, 73, 25)"	0.584156	0.545878	2	NA	NA
patient6.gd	"(86, 70, 22)-(89, 69, 19)"	6.292853	12.396128	0.791853	9	2	#00ff0c	1	"(89, 69, 19)-(97, 73, 25)"	0.946063	0.411628	0	NA	NA
patient6.gd	"(83, 50, 12)-(89, 69, 19)"	32.494488	88.543774	0.931321	53	3	#ff0071	1	"(89, 69, 19)-(97, 73, 25)"	1.112692	2.125528	0	NA	NA
patient6.gd	"(92, 83, 29)-(95, 84, 27)"	5.012884	26.563132	1.298736	21	6	#003fff	1	"(95, 84, 27)-(109, 125, 30)"	0.868311	0.071823	0	NA	NA
patient6.gd	"(92, 82, 26)-(95, 84, 27)"	4.954154	23.021381	1.216203	16	3	#b700ff	1	"(95, 84, 27)-(109, 125, 30)"	0.813131	0.070981	0	NA	NA
patient6.gd	"(105, 135, 23)-(106, 144, 25)"	14.88317	93.856401	1.416802	55	2	#ff0e7ffffffffffffe11	3	"(94, 227, 21)-(106, 144, 25)"	0.786642	0.134036	2	1.332381912	NA
patient6.gd	"(105, 135, 23)-(112, 122, 27)"	20.758801	58.438891	0.946618	33	0	#82ff7fffffffffffff7e	2	"(105, 135, 23)-(106, 144, 25)"	0.668137	1.394784	2	3.470784472	NA
patient6.gd	"(112, 122, 27)-(115, 108, 26)"	23.915098	49.584514	0.812385	29	1	#0015ff	1	"(105, 135, 23)-(112, 122, 27)"	0.858197	1.152046	0	NA	NA
patient6.gd	"(112, 122, 27)-(113, 123, 28)"	2.097618	3.541751	0.733113	2	0	#ff0013	1	"(105, 135, 23)-(112, 122, 27)"	0.774455	0.101047	0	NA	NA
patient6.gd	"(104, 134, 22)-(105, 135, 23)"	2.097618	3.541751	0.733113	2	0	#8900ff	1	"(105, 135, 23)-(106, 144, 25)"	0.517442	0.140939	0	NA	NA
patient6.gd	"(94, 227, 21)-(95, 228, 21)"	1.67332	3.541751	0.820814	2	0	#ff00d5	1	"(93, 231, 21)-(94, 227, 21)"	0.967728	0.237291	0	NA	NA
patient6.gd	"(86, 246, 19)-(91, 241, 23)"	10.88144	97.398152	1.687941	66	11	#00ffcd	2	"(91, 241, 23)-(91, 241, 24)"	1.787941	8.602534	2	1.456709585	1.52293028
patient6.gd	"(86, 246, 19)-(88, 249, 22)"	5.927286	12.396128	0.815906	7	0	#5900ff	1	"(86, 246, 19)-(91, 241, 23)"	0.483374	0.544715	0	NA	NA
patient6.gd	"(85, 251, 18)-(86, 246, 19)"	7.81069	38.959261	1.260044	23	1	#07ff7ffffffffffffff9	1	"(86, 246, 19)-(91, 241, 23)"	0.746498	0.717799	0	NA	NA
patient6.gd	"(89, 243, 25)-(91, 241, 24)"	3.770938	17.708755	1.222628	17	7	#ff0054	1	"(91, 241, 24)-(93, 242, 28)"	0.464985	0.592962	0	NA	NA
patient6.gd	"(88, 243, 28)-(93, 242, 28)"	9.20812	77.918522	1.641194	79	35	#00c2ff	1	"(93, 242, 28)-(96, 242, 31)"	0.608653	1.36519	0	NA	NA
