tag	name	len	vol	rad	voxc	defc	col	tips	parent	beta	gamma	nchild	q	s
patient9.gd	"(105, 96, 22)-(118, 140, 29)"	82.2017	924.397006	1.891969	526	4	#69ff7fffffffffffff97	9	"(118, 140, 29)-(120, 148, 30)"	1.057181	6.868513	2	2.002568224	0.314201663
patient9.gd	"(105, 96, 22)-(108, 93, 25)"	26.733891	246.151693	1.711967	145	6	#80ff7fffffffffffff80	8	"(105, 96, 22)-(118, 140, 29)"	0.90486	0.325223	2	1.664596239	NA
patient9.gd	"(108, 93, 25)-(128, 87, 23)"	34.397079	145.21179	1.159218	87	5	#ff00cd	3	"(105, 96, 22)-(108, 93, 25)"	0.677127	1.286647	2	3.211664592	0.530580861
patient9.gd	"(128, 87, 23)-(130, 85, 24)"	3.770938	8.854377	0.864529	5	0	#c0ff7fffffffffffff40	1	"(108, 93, 25)-(128, 87, 23)"	0.745786	0.10963	0	NA	NA
patient9.gd	"(128, 87, 23)-(129, 84, 33)"	17.117362	53.126265	0.993943	37	7	#ff00b5	2	"(108, 93, 25)-(128, 87, 23)"	0.857425	0.49764	2	3.427617631	NA
patient9.gd	"(129, 84, 33)-(146, 83, 37)"	27.320468	56.668016	0.81255	32	0	#ff0029	1	"(128, 87, 23)-(129, 84, 33)"	0.817502	1.596068	0	NA	NA
patient9.gd	"(129, 84, 33)-(130, 81, 35)"	5.137422	10.625253	0.811376	6	0	#ff00aa	1	"(128, 87, 23)-(129, 84, 33)"	0.816321	0.300129	0	NA	NA
patient9.gd	"(101, 79, 17)-(108, 93, 25)"	36.000742	136.357413	1.098016	90	13	#ff6d7ffffffffffffe70	5	"(105, 96, 22)-(108, 93, 25)"	0.641377	1.346633	2	7.28954588	0.347791842
patient9.gd	"(101, 76, 14)-(101, 79, 17)"	5.196152	19.47963	1.092382	11	0	#ff0089	4	"(101, 79, 17)-(108, 93, 25)"	0.994869	0.144335	2	19.36060107	NA
patient9.gd	"(101, 76, 14)-(101, 78, 11)"	4.729013	14.167004	0.976515	8	0	#2c00ff	2	"(101, 76, 14)-(101, 79, 17)"	0.893932	0.910099	2	2.798980798	NA
patient9.gd	"(101, 72, 5)-(101, 78, 11)"	12.657164	24.792257	0.789614	14	0	#ff307ffffffffffffe33	1	"(101, 76, 14)-(101, 78, 11)"	0.808604	2.676492	0	NA	NA
patient9.gd	"(100, 79, 12)-(101, 78, 11)"	2.097618	3.541751	0.733113	2	0	#ff006e	1	"(101, 76, 14)-(101, 78, 11)"	0.750744	0.443564	0	NA	NA
patient9.gd	"(101, 67, 17)-(101, 76, 14)"	13.393118	49.584514	1.085569	28	0	#ff0074	2	"(101, 76, 14)-(101, 79, 17)"	0.993763	2.577507	2	1.588145583	2.111766919
patient9.gd	"(101, 67, 17)-(103, 63, 18)"	7.235039	12.396128	0.738495	7	0	#ff3f7ffffffffffffe42	1	"(101, 67, 17)-(101, 76, 14)"	0.680284	0.540206	0	NA	NA
patient9.gd	"(101, 64, 25)-(101, 67, 17)"	11.520708	15.937879	0.663591	9	0	#0018ff	1	"(101, 67, 17)-(101, 76, 14)"	0.611285	0.860196	0	NA	NA
patient9.gd	"(100, 80, 14)-(101, 79, 17)"	4.62744	7.083502	0.698037	4	0	#4400ff	1	"(101, 79, 17)-(108, 93, 25)"	0.635726	0.128537	0	NA	NA
patient9.gd	"(105, 95, 21)-(105, 96, 22)"	1.732051	3.541751	0.806777	2	0	#ff00cd	1	"(105, 96, 22)-(118, 140, 29)"	0.426422	0.021071	0	NA	NA
patient9.gd	"(114, 150, 24)-(118, 162, 28)"	20.789747	239.068191	1.913204	161	26	#ffcb7ffffffffffffece	3	"(108, 259, 28)-(118, 162, 28)"	0.783216	0.151462	2	0.752980643	0.400329762
patient9.gd	"(114, 149, 23)-(114, 150, 24)"	1.732051	3.541751	0.806777	2	0	#0016ff	2	"(114, 150, 24)-(118, 162, 28)"	0.421689	0.083313	2	NA	NA
patient9.gd	"(114, 149, 23)-(122, 155, 10)"	33.186835	83.231148	0.893481	47	0	#00ff02	1	"(114, 149, 23)-(114, 150, 24)"	1.107468	19.160428	0	NA	NA
patient9.gd	"(114, 149, 23)-(115, 148, 24)"	2.097618	3.541751	0.733113	2	0	#ff987ffffffffffffe9b	1	"(114, 149, 23)-(114, 150, 24)"	0.908693	1.21106	0	NA	NA
patient9.gd	"(112, 154, 22)-(114, 150, 24)"	6.561667	10.625253	0.717939	6	0	#e6ff7fffffffffffff1a	1	"(114, 150, 24)-(118, 162, 28)"	0.375255	0.31562	0	NA	NA
patient9.gd	"(108, 259, 28)-(109, 258, 30)"	3.362529	104.481654	3.144938	109	50	#00ff20	81	"(105, 260, 24)-(108, 259, 28)"	0.733193	0.43901	2	NA	NA
patient9.gd	"(109, 258, 30)-(118, 229, 31)"	48.659051	1230.758465	2.837459	976	281	#00d6ff	17	"(108, 259, 28)-(109, 258, 30)"	0.902231	14.470969	2	1.10887993	NA
patient9.gd	"(118, 229, 31)-(120, 227, 30)"	3.770938	26.563132	1.497408	18	3	#ff00dd	3	"(109, 258, 30)-(118, 229, 31)"	0.527728	0.077497	2	NA	NA
patient9.gd	"(120, 227, 30)-(122, 230, 27)"	5.927286	17.708755	0.975194	10	0	#00ddff	1	"(118, 229, 31)-(120, 227, 30)"	0.651255	1.571833	0	NA	NA
patient9.gd	"(120, 227, 30)-(122, 225, 31)"	3.770938	33.646634	1.685277	20	1	#00ffe2	2	"(118, 229, 31)-(120, 227, 30)"	1.125463	1	2	2.219952311	NA
patient9.gd	"(122, 225, 31)-(174, 249, 28)"	76.75796	575.534534	1.544895	325	0	#00ffb6	1	"(120, 227, 30)-(122, 225, 31)"	0.916701	20.355139	0	NA	NA
patient9.gd	"(121, 219, 29)-(122, 225, 31)"	8.562532	15.937879	0.769731	9	0	#ff002d	1	"(120, 227, 30)-(122, 225, 31)"	0.456739	2.270664	0	NA	NA
patient9.gd	"(98, 114, 33)-(118, 229, 31)"	197.550104	1471.597532	1.539859	835	4	#00ff98	14	"(109, 258, 30)-(118, 229, 31)"	0.542689	4.059884	2	3.851817176	0.880640785
patient9.gd	"(97, 106, 30)-(98, 114, 33)"	12.208933	63.751518	1.289233	36	0	#8600ff	13	"(98, 114, 33)-(118, 229, 31)"	0.837241	0.061802	2	2.815625917	NA
patient9.gd	"(97, 106, 30)-(99, 107, 31)"	3.280834	5.312626	0.717939	3	0	#ff004c	1	"(97, 106, 30)-(98, 114, 33)"	0.556873	0.268724	0	NA	NA
patient9.gd	"(97, 106, 30)-(99, 96, 31)"	14.209798	63.751518	1.195023	36	0	#005dff	12	"(97, 106, 30)-(98, 114, 33)"	0.926926	1.163885	2	2.413507131	NA
patient9.gd	"(99, 96, 31)-(110, 96, 43)"	31.718916	86.772899	0.933164	49	0	#00c4ff	9	"(97, 106, 30)-(99, 96, 31)"	0.780875	2.232186	2	NA	0.951435111
patient9.gd	"(110, 96, 43)-(113, 91, 36)"	13.937133	31.875759	0.853235	18	0	#00ff25	1	"(99, 96, 31)-(110, 96, 43)"	0.914346	0.439395	0	NA	NA
patient9.gd	"(103, 91, 52)-(110, 96, 43)"	16.685158	77.918522	1.219215	44	0	#00ffb2	8	"(99, 96, 31)-(110, 96, 43)"	1.306539	0.526032	2	2.194470726	0.487106287
patient9.gd	"(103, 91, 52)-(105, 94, 56)"	7.29377	21.250506	0.963016	12	0	#0058ff	1	"(103, 91, 52)-(110, 96, 43)"	0.789866	0.437141	0	NA	NA
patient9.gd	"(102, 91, 53)-(103, 91, 52)"	1.732051	3.541751	0.806777	2	0	#00ffdf	7	"(103, 91, 52)-(110, 96, 43)"	0.661719	0.103808	3	NA	NA
patient9.gd	"(101, 88, 50)-(102, 91, 53)"	5.561719	61.980642	1.883426	38	3	#ff0075	4	"(102, 91, 53)-(103, 91, 52)"	2.334505	3.21106	2	0.828225812	NA
patient9.gd	"(101, 88, 50)-(107, 82, 51)"	11.15733	23.021381	0.810421	14	1	#00fcff	1	"(101, 88, 50)-(102, 91, 53)"	0.430291	2.006094	0	NA	NA
patient9.gd	"(100, 87, 50)-(101, 88, 50)"	1.67332	3.541751	0.820814	2	0	#bbff7fffffffffffff45	3	"(101, 88, 50)-(102, 91, 53)"	0.435809	0.300864	2	NA	NA
patient9.gd	"(99, 82, 48)-(100, 87, 50)"	8.359525	38.959261	1.217979	23	1	#ff0097	2	"(100, 87, 50)-(101, 88, 50)"	1.483867	4.995771	2	3.245151598	NA
patient9.gd	"(99, 82, 48)-(107, 72, 37)"	29.04551	118.648658	1.140294	77	10	#00f8ff	1	"(99, 82, 48)-(100, 87, 50)"	0.936219	3.474541	0	NA	NA
patient9.gd	"(98, 81, 49)-(99, 82, 48)"	2.097618	3.541751	0.733113	2	0	#ff0012	1	"(99, 82, 48)-(100, 87, 50)"	0.60191	0.250925	0	NA	NA
patient9.gd	"(98, 87, 50)-(100, 87, 50)"	3.34664	19.47963	1.361165	12	1	#90ff7fffffffffffff70	1	"(100, 87, 50)-(101, 88, 50)"	1.658312	2	0	NA	NA
patient9.gd	"(100, 94, 54)-(102, 91, 53)"	5.927286	26.563132	1.194364	16	1	#1bff7fffffffffffffe5	1	"(102, 91, 53)-(103, 91, 52)"	1.480413	3.42212	0	NA	NA
patient9.gd	"(100, 88, 60)-(102, 91, 53)"	11.088503	123.961284	1.886391	70	0	#ff8c7ffffffffffffe8f	2	"(102, 91, 53)-(103, 91, 52)"	2.33818	6.40195	2	0.964655337	NA
patient9.gd	"(100, 88, 60)-(101, 87, 62)"	3.464102	12.396128	1.067266	7	0	#ff00c7	1	"(100, 88, 60)-(102, 91, 53)"	0.565772	0.312405	0	NA	NA
patient9.gd	"(100, 88, 60)-(101, 74, 55)"	20.772434	38.959261	0.772657	23	1	#ff007ffffffffffffe03	1	"(100, 88, 60)-(102, 91, 53)"	0.409595	1.873331	0	NA	NA
patient9.gd	"(89, 97, 35)-(99, 96, 31)"	20.673255	47.813638	0.858018	27	0	#ff0066	3	"(97, 106, 30)-(99, 96, 31)"	0.717993	1.454859	2	NA	0.809493642
patient9.gd	"(89, 97, 35)-(92, 91, 32)"	9.967038	19.47963	0.788737	11	0	#00ff04	1	"(89, 97, 35)-(99, 96, 31)"	0.919255	0.482122	0	NA	NA
patient9.gd	"(88, 95, 40)-(89, 97, 35)"	7.624402	33.646634	1.185204	19	0	#ffb27ffffffffffffeb5	2	"(89, 97, 35)-(99, 96, 31)"	1.381327	0.368805	2	NA	NA
patient9.gd	"(88, 95, 40)-(91, 99, 52)"	19.180045	100.939903	1.29429	58	1	#ff217ffffffffffffe24	1	"(88, 95, 40)-(89, 97, 35)"	1.09204	2.515613	0	NA	NA
patient9.gd	"(84, 92, 43)-(88, 95, 40)"	8.418255	17.708755	0.818291	10	0	#0091ff	1	"(88, 95, 40)-(89, 97, 35)"	0.690423	1.10412	0	NA	NA
patient9.gd	"(81, 216, 33)-(98, 114, 33)"	178.338001	922.62613	1.283264	521	0	#00ff77	1	"(98, 114, 33)-(118, 229, 31)"	0.833365	0.902748	0	NA	NA
patient9.gd	"(109, 258, 30)-(112, 261, 36)"	10.290732	575.534534	4.219273	500	175	#ff5f7ffffffffffffe62	64	"(108, 259, 28)-(109, 258, 30)"	1.341608	3.060415	2	NA	NA
patient9.gd	"(112, 261, 36)-(115, 269, 44)"	17.444076	2164.009848	6.283921	1478	256	#0042ff	63	"(109, 258, 30)-(112, 261, 36)"	1.489337	1.695125	2	1.702983083	1.554909566
patient9.gd	"(115, 269, 44)-(121, 275, 37)"	13.95219	826.998854	4.343665	602	135	#ff857ffffffffffffe88	59	"(112, 261, 36)-(115, 269, 44)"	0.691235	0.799824	2	NA	NA
patient9.gd	"(121, 275, 37)-(123, 277, 38)"	3.770938	58.438891	2.221014	73	40	#00ff83	23	"(115, 269, 44)-(121, 275, 37)"	0.511323	0.270276	2	NA	NA
patient9.gd	"(123, 277, 38)-(129, 283, 44)"	13.527892	814.602725	4.378072	537	77	#3e00ff	16	"(121, 275, 37)-(123, 277, 38)"	1.971204	3.587408	2	0.614653487	0.424073919
patient9.gd	"(129, 283, 44)-(131, 285, 43)"	3.770938	54.89714	2.152659	43	12	#ff007c	11	"(123, 277, 38)-(129, 283, 44)"	0.491691	0.278753	2	NA	NA
patient9.gd	"(131, 285, 43)-(139, 278, 45)"	14.593647	207.192432	2.125838	155	38	#ff00b5	1	"(129, 283, 44)-(131, 285, 43)"	0.98754	3.870031	0	NA	NA
patient9.gd	"(131, 285, 43)-(132, 288, 43)"	4.039752	132.815662	3.234986	94	19	#32ff7fffffffffffffce	10	"(129, 283, 44)-(131, 285, 43)"	1.502786	1.071286	2	NA	NA
patient9.gd	"(132, 288, 43)-(136, 288, 39)"	7.659337	185.941926	2.779829	114	9	#bc00ff	2	"(131, 285, 43)-(132, 288, 43)"	0.859302	1.895992	2	0.901519581	NA
patient9.gd	"(136, 288, 39)-(149, 288, 36)"	18.857115	125.73216	1.456836	86	15	#deff7fffffffffffff22	1	"(132, 288, 43)-(136, 288, 39)"	0.524074	2.461978	0	NA	NA
patient9.gd	"(136, 288, 39)-(142, 295, 32)"	14.317757	56.668016	1.122423	33	1	#d600ff	1	"(132, 288, 43)-(136, 288, 39)"	0.403774	1.869321	0	NA	NA
patient9.gd	"(132, 288, 43)-(133, 295, 43)"	9.752824	384.279981	3.541471	225	8	#cbff7fffffffffffff35	8	"(131, 285, 43)-(132, 288, 43)"	1.094741	2.414214	2	0.954671405	NA
patient9.gd	"(133, 295, 43)-(138, 295, 52)"	22.888334	221.359436	1.754555	173	48	#ffd57ffffffffffffed8	1	"(132, 288, 43)-(133, 295, 43)"	0.495431	2.346842	0	NA	NA
patient9.gd	"(133, 295, 43)-(134, 297, 41)"	3.829669	33.646634	1.672304	27	8	#cdff7fffffffffffff33	7	"(132, 288, 43)-(133, 295, 43)"	0.472206	0.392673	2	NA	NA
patient9.gd	"(134, 297, 41)-(140, 309, 34)"	21.198987	127.503035	1.383655	77	5	#ff001b	1	"(133, 295, 43)-(134, 297, 41)"	0.827394	5.535463	0	NA	NA
patient9.gd	"(134, 297, 41)-(138, 301, 43)"	7.541875	138.128288	2.414497	85	7	#ff004b	6	"(133, 295, 43)-(134, 297, 41)"	1.443815	1.969329	2	1.088285533	NA
patient9.gd	"(138, 301, 43)-(146, 298, 44)"	11.484875	33.646634	0.965679	19	0	#ff7a7ffffffffffffe7d	1	"(134, 297, 41)-(138, 301, 43)"	0.39995	1.522814	0	NA	NA
patient9.gd	"(137, 303, 43)-(138, 301, 43)"	3.829669	30.104883	1.581841	22	5	#e600ff	5	"(134, 297, 41)-(138, 301, 43)"	0.655143	0.507787	2	NA	NA
patient9.gd	"(137, 303, 43)-(139, 308, 53)"	17.381356	63.751518	1.080509	43	7	#1fff7fffffffffffffe1	1	"(137, 303, 43)-(138, 301, 43)"	0.683071	4.538606	0	NA	NA
patient9.gd	"(137, 303, 43)-(138, 306, 42)"	4.46405	47.813638	1.846445	29	2	#00a8ff	4	"(137, 303, 43)-(138, 301, 43)"	1.167276	1.165649	2	8.887213023	NA
patient9.gd	"(138, 306, 42)-(140, 307, 41)"	3.280834	24.792257	1.550926	14	0	#ff0012	3	"(137, 303, 43)-(138, 306, 42)"	0.839952	0.734946	2	1.799196418	NA
patient9.gd	"(140, 307, 41)-(150, 309, 48)"	16.405137	26.563132	0.717918	15	0	#8800ff	1	"(138, 306, 42)-(140, 307, 41)"	0.462896	5.000295	0	NA	NA
patient9.gd	"(140, 307, 41)-(142, 309, 39)"	4.195235	23.021381	1.321638	13	0	#ff777ffffffffffffe7a	2	"(138, 306, 42)-(140, 307, 41)"	0.852161	1.27871	2	1.862075269	NA
patient9.gd	"(142, 309, 39)-(148, 317, 37)"	13.379485	42.501012	1.005553	24	0	#1c00ff	1	"(140, 307, 41)-(142, 309, 39)"	0.760838	3.18921	0	NA	NA
patient9.gd	"(142, 309, 39)-(144, 309, 37)"	3.464102	7.083502	0.806777	4	0	#7300ff	1	"(140, 307, 41)-(142, 309, 39)"	0.610437	0.825723	0	NA	NA
patient9.gd	"(138, 306, 42)-(138, 317, 46)"	16.922057	171.774923	1.797539	107	10	#eb00ff	1	"(137, 303, 43)-(138, 306, 42)"	0.973513	3.790741	0	NA	NA
patient9.gd	"(128, 283, 45)-(129, 283, 44)"	1.732051	3.541751	0.806777	2	0	#00ff03	5	"(123, 277, 38)-(129, 283, 44)"	0.184277	0.128036	2	NA	NA
patient9.gd	"(128, 283, 45)-(130, 284, 48)"	5.927286	86.772899	2.158684	61	12	#8300ff	3	"(128, 283, 45)-(129, 283, 44)"	2.675688	3.42212	2	1.15614124	NA
patient9.gd	"(130, 284, 48)-(131, 288, 52)"	8.024904	28.334008	1.06013	21	5	#00ff1a	2	"(128, 283, 45)-(130, 284, 48)"	0.4911	1.353892	2	NA	NA
patient9.gd	"(131, 288, 52)-(132, 288, 53)"	1.732051	3.541751	0.806777	2	0	#08ff7ffffffffffffff8	1	"(130, 284, 48)-(131, 288, 52)"	0.761017	0.215834	0	NA	NA
patient9.gd	"(126, 285, 54)-(131, 288, 52)"	8.234987	37.188385	1.198939	32	11	#f3ff7fffffffffffff0d	1	"(130, 284, 48)-(131, 288, 52)"	1.130936	1.026179	0	NA	NA
patient9.gd	"(128, 281, 51)-(130, 284, 48)"	5.927286	31.875759	1.30836	29	11	#ff00e3	1	"(128, 283, 45)-(130, 284, 48)"	0.606092	1	0	NA	NA
patient9.gd	"(124, 294, 49)-(128, 283, 45)"	17.638133	198.338055	1.891916	147	35	#6dff7fffffffffffff93	2	"(128, 283, 45)-(129, 283, 44)"	2.345028	10.183381	2	1.133690301	1.004669982
patient9.gd	"(124, 294, 49)-(125, 296, 51)"	3.829669	14.167004	1.085134	18	10	#00ffaa	1	"(124, 294, 49)-(128, 283, 45)"	0.573564	0.217124	0	NA	NA
patient9.gd	"(121, 304, 50)-(124, 294, 49)"	13.851307	40.730136	0.96747	23	0	#00ff57	1	"(124, 294, 49)-(128, 283, 45)"	0.511371	0.785305	0	NA	NA
patient9.gd	"(123, 277, 38)-(128, 272, 38)"	9.215196	332.924592	3.39114	255	67	#ff0090	7	"(121, 275, 37)-(123, 277, 38)"	1.526843	2.443741	2	1.525144595	0.951431966
patient9.gd	"(128, 272, 38)-(130, 274, 38)"	3.34664	33.646634	1.788922	31	12	#0093ff	1	"(123, 277, 38)-(128, 272, 38)"	0.527528	0.363165	0	NA	NA
patient9.gd	"(128, 272, 38)-(129, 269, 37)"	5.561719	108.023405	2.486448	85	24	#00ff1f	6	"(123, 277, 38)-(128, 272, 38)"	0.733219	0.603538	2	0.662926095	NA
patient9.gd	"(129, 269, 37)-(130, 268, 36)"	2.097618	3.541751	0.733113	2	0	#70ff7fffffffffffff90	5	"(128, 272, 38)-(129, 269, 37)"	0.294843	0.377153	2	NA	NA
patient9.gd	"(130, 268, 36)-(133, 267, 34)"	5.012884	56.668016	1.896925	38	6	#7aff7fffffffffffff86	3	"(129, 269, 37)-(130, 268, 36)"	2.587494	2.389799	2	2.494248479	NA
patient9.gd	"(133, 267, 34)-(136, 266, 32)"	5.012884	42.501012	1.642785	25	1	#e0ff7fffffffffffff20	2	"(130, 268, 36)-(133, 267, 34)"	0.866025	1	2	1.22926033	NA
patient9.gd	"(136, 266, 32)-(147, 264, 34)"	15.093253	49.584514	1.022602	28	0	#ff407ffffffffffffe43	1	"(133, 267, 34)-(136, 266, 32)"	0.622481	3.010892	0	NA	NA
patient9.gd	"(136, 266, 32)-(137, 266, 28)"	5.526784	12.396128	0.844952	7	0	#00e9ff	1	"(133, 267, 34)-(136, 266, 32)"	0.514341	1.102516	0	NA	NA
patient9.gd	"(131, 260, 29)-(133, 267, 34)"	11.882357	51.355389	1.172916	29	0	#c8ff7fffffffffffff38	1	"(130, 268, 36)-(133, 267, 34)"	0.618325	2.370363	0	NA	NA
patient9.gd	"(128, 254, 33)-(130, 268, 36)"	19.067199	90.31465	1.227894	53	2	#a7ff7fffffffffffff59	2	"(129, 269, 37)-(130, 268, 36)"	1.674904	9.08993	2	1.740852207	0.929980988
patient9.gd	"(128, 254, 33)-(133, 247, 33)"	10.733032	17.708755	0.724699	10	0	#ff000d	1	"(128, 254, 33)-(130, 268, 36)"	0.590197	0.562906	0	NA	NA
patient9.gd	"(125, 249, 33)-(128, 254, 33)"	7.386392	19.47963	0.916219	11	0	#ff00e7	1	"(128, 254, 33)-(130, 268, 36)"	0.746171	0.387387	0	NA	NA
patient9.gd	"(129, 250, 42)-(129, 269, 37)"	26.936619	88.543774	1.022898	56	6	#ff0055	1	"(128, 272, 38)-(129, 269, 37)"	0.411389	4.843218	0	NA	NA
patient9.gd	"(115, 276, 26)-(121, 275, 37)"	17.915134	1843.481385	5.723141	1239	198	#00ff63	36	"(115, 269, 44)-(121, 275, 37)"	1.317583	1.284037	2	4.161610764	1.538849961
patient9.gd	"(115, 276, 26)-(119, 279, 20)"	10.554726	874.812492	5.136403	757	263	#c200ff	15	"(115, 276, 26)-(121, 275, 37)"	0.89748	0.589151	2	2.058705094	4.813005786
patient9.gd	"(119, 279, 20)-(124, 284, 25)"	10.488088	571.992783	4.166507	443	120	#6c00ff	1	"(115, 276, 26)-(119, 279, 20)"	0.811172	0.993686	0	NA	NA
patient9.gd	"(119, 279, 20)-(119, 280, 17)"	5.09458	152.295292	3.084708	148	62	#cfff7fffffffffffff31	14	"(115, 276, 26)-(119, 279, 20)"	0.600558	0.482682	2	1.461795664	0.975577751
patient9.gd	"(119, 280, 17)-(121, 281, 16)"	3.280834	79.689397	2.780566	88	43	#ffda7ffffffffffffedd	10	"(119, 279, 20)-(119, 280, 17)"	0.901403	0.643985	2	NA	NA
patient9.gd	"(121, 281, 16)-(125, 287, 14)"	10.032845	293.965331	3.053944	240	74	#8dff7fffffffffffff73	7	"(119, 280, 17)-(121, 281, 16)"	1.098317	3.058017	2	1.186287119	NA
patient9.gd	"(125, 287, 14)-(126, 288, 14)"	1.67332	3.541751	0.820814	2	0	#ff467ffffffffffffe49	6	"(121, 281, 16)-(125, 287, 14)"	0.268772	0.166784	2	NA	NA
patient9.gd	"(126, 288, 14)-(128, 290, 12)"	4.195235	37.188385	1.679773	36	15	#ffc67ffffffffffffec9	2	"(125, 287, 14)-(126, 288, 14)"	2.046473	2.507133	2	NA	NA
patient9.gd	"(128, 290, 12)-(133, 296, 8)"	17.046594	308.132335	2.398694	186	12	#ff427ffffffffffffe45	1	"(126, 288, 14)-(128, 290, 12)"	1.427987	4.063322	0	NA	NA
patient9.gd	"(128, 290, 12)-(131, 287, 9)"	8.659285	123.961284	2.134652	90	20	#77ff7fffffffffffff89	1	"(126, 288, 14)-(128, 290, 12)"	1.270798	2.064076	0	NA	NA
patient9.gd	"(125, 291, 15)-(126, 288, 14)"	4.588587	120.419533	2.890241	98	30	#00ff37	4	"(125, 287, 14)-(126, 288, 14)"	3.52119	2.742205	2	2.146004193	NA
patient9.gd	"(125, 291, 15)-(127, 294, 15)"	4.529856	54.89714	1.964073	35	4	#3700ff	1	"(125, 291, 15)-(126, 288, 14)"	0.679554	0.987201	0	NA	NA
patient9.gd	"(121, 292, 12)-(125, 291, 15)"	7.600606	116.877782	2.212417	80	14	#0045ff	3	"(125, 291, 15)-(126, 288, 14)"	0.765478	1.656415	2	2.304361615	1.978563856
patient9.gd	"(121, 292, 12)-(122, 296, 10)"	7.29377	104.481654	2.13535	79	20	#00ffec	1	"(121, 292, 12)-(125, 291, 15)"	0.965166	0.95963	0	NA	NA
patient9.gd	"(120, 291, 11)-(121, 292, 12)"	2.097618	3.541751	0.733113	2	0	#43ff7fffffffffffffbd	2	"(121, 292, 12)-(125, 291, 15)"	0.331363	0.27598	2	NA	NA
patient9.gd	"(120, 291, 11)-(120, 292, 8)"	5.927286	33.646634	1.344212	30	11	#00ff6d	1	"(120, 291, 11)-(121, 292, 12)"	1.833568	2.825723	0	NA	NA
patient9.gd	"(116, 292, 8)-(120, 291, 11)"	10.232001	189.483677	2.427899	171	64	#00feff	1	"(120, 291, 11)-(121, 292, 12)"	3.311767	4.877915	0	NA	NA
patient9.gd	"(124, 290, 7)-(125, 287, 14)"	10.621364	208.963308	2.502476	141	23	#0500ff	1	"(121, 281, 16)-(125, 287, 14)"	0.819424	1.058659	0	NA	NA
patient9.gd	"(121, 281, 16)-(123, 281, 13)"	5.561719	109.79428	2.506746	130	68	#ff00b6	3	"(119, 280, 17)-(121, 281, 16)"	0.901524	1.695215	3	NA	NA
patient9.gd	"(123, 281, 13)-(128, 283, 8)"	10.107464	359.487724	3.364697	275	72	#09ff7ffffffffffffff7	1	"(121, 281, 16)-(123, 281, 13)"	1.342257	1.817327	0	NA	NA
patient9.gd	"(121, 282, 4)-(123, 281, 13)"	15.182166	359.487724	2.745366	276	73	#79ff7fffffffffffff87	1	"(121, 281, 16)-(123, 281, 13)"	1.095191	2.729761	0	NA	NA
patient9.gd	"(120, 287, 3)-(123, 281, 13)"	19.133285	299.277958	2.23135	198	29	#6dff7fffffffffffff93	1	"(121, 281, 16)-(123, 281, 13)"	0.890138	3.440175	0	NA	NA
patient9.gd	"(118, 280, 16)-(119, 280, 17)"	1.732051	3.541751	0.806777	2	0	#00ff78	4	"(119, 279, 20)-(119, 280, 17)"	0.261541	0.339979	2	NA	NA
patient9.gd	"(118, 280, 16)-(118, 282, 17)"	2.915267	19.47963	1.458399	12	1	#a3ff7fffffffffffff5d	2	"(118, 280, 16)-(119, 280, 17)"	1.807684	1.68313	2	NA	NA
