tag	name	len	vol	rad	voxc	defc	col	tips	parent	beta	gamma	nchild	q	s
patient4.gd	"(118, 217, 32)-(119, 218, 31)"	2.097618	3.541751	0.733113	2	0	#4400ff	1	"(113, 219, 33)-(118, 217, 32)"	0.365974	0.281744	0	NA	NA
patient4.gd	"(91, 114, 41)-(113, 219, 33)"	187.399797	1880.66977	1.787297	1071	9	#00ff44	6	"(106, 252, 32)-(113, 219, 33)"	0.700609	3.822582	2	1.347738823	0.302346898
patient4.gd	"(91, 114, 41)-(94, 84, 37)"	45.029228	256.776946	1.347274	148	3	#ff00bd	5	"(91, 114, 41)-(113, 219, 33)"	0.753805	0.240284	2	1.869396167	NA
patient4.gd	"(94, 84, 37)-(95, 78, 61)"	54.74542	154.066168	0.946466	89	2	#00ffa3	4	"(91, 114, 41)-(94, 84, 37)"	0.702504	1.215775	2	3.403152563	0.206497042
patient4.gd	"(95, 78, 61)-(95, 79, 62)"	1.732051	3.541751	0.806777	2	0	#00ffeb	1	"(94, 84, 37)-(95, 78, 61)"	0.852411	0.031638	0	NA	NA
patient4.gd	"(94, 77, 60)-(95, 78, 61)"	2.097618	3.541751	0.733113	2	0	#7a00ff	3	"(94, 84, 37)-(95, 78, 61)"	0.77458	0.038316	2	NA	NA
patient4.gd	"(89, 71, 54)-(94, 77, 60)"	27.126274	56.668016	0.815453	33	1	#00ceff	1	"(94, 77, 60)-(95, 78, 61)"	1.112316	12.931944	0	NA	NA
patient4.gd	"(88, 78, 58)-(94, 77, 60)"	10.515873	61.980642	1.369716	35	0	#acff7fffffffffffff54	2	"(94, 77, 60)-(95, 78, 61)"	1.868356	5.013246	2	2.208875482	1.198229055
patient4.gd	"(88, 74, 55)-(88, 78, 58)"	7.095445	23.021381	1.016251	14	1	#5600ff	1	"(88, 78, 58)-(94, 77, 60)"	0.741943	0.674737	0	NA	NA
patient4.gd	"(86, 79, 60)-(88, 78, 58)"	4.647318	14.167004	0.98506	8	0	#007aff	1	"(88, 78, 58)-(94, 77, 60)"	0.719171	0.441934	0	NA	NA
patient4.gd	"(80, 84, 45)-(94, 84, 37)"	27.047803	70.83502	0.913026	40	0	#e0ff7fffffffffffff20	1	"(91, 114, 41)-(94, 84, 37)"	0.677684	0.600672	0	NA	NA
patient4.gd	"(91, 114, 41)-(91, 118, 43)"	5.830534	10.625253	0.761624	9	3	#00fff5	1	"(91, 114, 41)-(113, 219, 33)"	0.426132	0.031113	0	NA	NA
patient4.gd	"(105, 253, 31)-(106, 252, 32)"	2.097618	3.541751	0.733113	2	0	#00f1ff	142	"(106, 252, 32)-(110, 254, 38)"	0.157619	0.190314	2	NA	NA
patient4.gd	"(105, 253, 31)-(111, 186, 26)"	94.780602	1383.053757	2.155187	1027	246	#ff777ffffffffffffe7a	12	"(105, 253, 31)-(106, 252, 32)"	2.939774	45.184879	2	1.910982601	0.245668672
patient4.gd	"(111, 186, 26)-(112, 180, 25)"	8.138235	85.002024	1.823369	49	1	#00ffdc	11	"(105, 253, 31)-(111, 186, 26)"	0.846038	0.085864	2	NA	NA
patient4.gd	"(112, 172, 24)-(112, 180, 25)"	10.870233	122.190409	1.891578	70	1	#5fff7fffffffffffffa1	10	"(111, 186, 26)-(112, 180, 25)"	1.037408	1.335699	2	NA	NA
patient4.gd	"(112, 172, 24)-(114, 161, 25)"	17.228893	203.650681	1.939721	120	5	#31ff7fffffffffffffcf	9	"(112, 172, 24)-(112, 180, 25)"	1.025451	1.584961	2	NA	NA
patient4.gd	"(114, 161, 25)-(118, 149, 26)"	18.412109	267.402199	2.150086	166	15	#00a8ff	8	"(112, 172, 24)-(114, 161, 25)"	1.108451	1.068676	2	5.508050606	NA
patient4.gd	"(118, 135, 31)-(118, 149, 26)"	23.666992	265.631323	1.890137	161	11	#ff907ffffffffffffe93	3	"(114, 161, 25)-(118, 149, 26)"	0.879098	1.285404	2	1.43175391	NA
patient4.gd	"(118, 135, 31)-(124, 124, 43)"	26.597383	49.584514	0.770333	28	0	#6fff7fffffffffffff91	1	"(118, 135, 31)-(118, 149, 26)"	0.407554	1.123818	0	NA	NA
patient4.gd	"(103, 79, 30)-(118, 135, 31)"	101.195252	722.5172	1.507541	408	0	#3f00ff	2	"(118, 135, 31)-(118, 149, 26)"	0.797583	4.275797	2	1.83048851	0.238427021
patient4.gd	"(103, 79, 30)-(107, 77, 32)"	6.686205	21.250506	1.005819	12	0	#ff004e	1	"(103, 79, 30)-(118, 135, 31)"	0.667192	0.066072	0	NA	NA
patient4.gd	"(100, 77, 30)-(103, 79, 30)"	4.529856	15.937879	1.058274	9	0	#ffe37ffffffffffffee6	1	"(103, 79, 30)-(118, 135, 31)"	0.701987	0.044764	0	NA	NA
patient4.gd	"(115, 142, 26)-(118, 149, 26)"	10.601419	120.419533	1.901479	73	5	#ffa07ffffffffffffea3	5	"(114, 161, 25)-(118, 149, 26)"	0.884374	0.575785	2	1.282703438	NA
patient4.gd	"(115, 142, 26)-(129, 114, 31)"	45.008519	216.04681	1.236094	122	0	#00ff2f	2	"(115, 142, 26)-(118, 149, 26)"	0.65007	4.245518	2	2.666839736	0.546696301
patient4.gd	"(129, 114, 31)-(136, 105, 33)"	14.928268	31.875759	0.824424	18	0	#ff0011	1	"(115, 142, 26)-(129, 114, 31)"	0.666959	0.331676	0	NA	NA
patient4.gd	"(124, 113, 26)-(129, 114, 31)"	10.574604	37.188385	1.058027	21	0	#00a0ff	1	"(115, 142, 26)-(129, 114, 31)"	0.855943	0.234947	0	NA	NA
patient4.gd	"(111, 138, 27)-(115, 142, 26)"	7.117578	21.250506	0.974863	12	0	#005fff	3	"(115, 142, 26)-(118, 149, 26)"	0.512687	0.67138	2	3.15395698	2.040385412
patient4.gd	"(110, 141, 24)-(111, 138, 27)"	6.292853	14.167004	0.846526	8	0	#ff0010	2	"(111, 138, 27)-(115, 142, 26)"	0.868354	0.884128	2	9.157843321	NA
patient4.gd	"(110, 141, 24)-(114, 139, 21)"	7.110502	14.167004	0.796368	8	0	#ff6f7ffffffffffffe72	1	"(110, 141, 24)-(111, 138, 27)"	0.940749	1.129933	0	NA	NA
patient4.gd	"(110, 141, 24)-(110, 145, 24)"	4.732864	8.854377	0.771689	5	0	#fff57ffffffffffffef8	1	"(110, 141, 24)-(111, 138, 27)"	0.911595	0.752101	0	NA	NA
patient4.gd	"(109, 137, 26)-(111, 138, 27)"	3.405371	5.312626	0.704689	3	0	#ff00d5	1	"(111, 138, 27)-(115, 142, 26)"	0.72286	0.478445	0	NA	NA
patient4.gd	"(110, 159, 21)-(114, 161, 25)"	7.659337	30.104883	1.118531	17	0	#4eff7fffffffffffffb2	1	"(112, 172, 24)-(114, 161, 25)"	0.576645	0.444564	0	NA	NA
patient4.gd	"(110, 177, 23)-(112, 172, 24)"	7.320586	15.937879	0.832468	9	0	#ff00a9	1	"(112, 172, 24)-(112, 180, 25)"	0.440092	0.673452	0	NA	NA
patient4.gd	"(111, 182, 23)-(112, 180, 25)"	3.829669	7.083502	0.767306	4	0	#46ff7fffffffffffffba	1	"(111, 186, 26)-(112, 180, 25)"	0.420818	0.470577	0	NA	NA
patient4.gd	"(109, 184, 25)-(111, 186, 26)"	3.770938	14.167004	1.093552	8	0	#ffbe7ffffffffffffec1	1	"(105, 253, 31)-(111, 186, 26)"	0.507405	0.039786	0	NA	NA
patient4.gd	"(103, 258, 27)-(105, 253, 31)"	10.4143	752.622083	4.796213	599	174	#0037ff	130	"(105, 253, 31)-(106, 252, 32)"	6.542257	4.964823	2	NA	NA
patient4.gd	"(97, 245, 24)-(103, 258, 27)"	27.440185	1138.67294	3.634386	939	296	#00baff	15	"(103, 258, 27)-(105, 253, 31)"	0.757762	2.634856	2	1.203691975	NA
patient4.gd	"(95, 243, 20)-(97, 245, 24)"	7.659337	58.438891	1.558405	36	3	#ff00c9	1	"(97, 245, 24)-(103, 258, 27)"	0.428795	0.279128	0	NA	NA
patient4.gd	"(88, 224, 26)-(97, 245, 24)"	38.606466	761.476461	2.505667	451	21	#00c2ff	14	"(97, 245, 24)-(103, 258, 27)"	0.689433	1.406932	2	2.903178131	0.670580888
patient4.gd	"(88, 224, 26)-(89, 222, 25)"	3.280834	14.167004	1.17239	12	4	#003fff	11	"(88, 224, 26)-(97, 245, 24)"	0.467895	0.084981	2	NA	NA
patient4.gd	"(89, 222, 25)-(91, 219, 23)"	5.378451	14.167004	0.915663	9	1	#00ffb7	1	"(88, 224, 26)-(89, 222, 25)"	0.781022	1.639355	0	NA	NA
patient4.gd	"(77, 154, 28)-(89, 222, 25)"	89.690705	1351.177999	2.189816	769	6	#ff8b7ffffffffffffe8e	10	"(88, 224, 26)-(89, 222, 25)"	1.867823	27.337779	2	3.202318707	0.511421837
patient4.gd	"(77, 154, 28)-(81, 142, 27)"	17.556438	131.044786	1.541405	82	8	#5900ff	2	"(77, 154, 28)-(89, 222, 25)"	0.703897	0.195744	2	0.973280111	NA
patient4.gd	"(81, 142, 27)-(84, 141, 26)"	6.13737	8.854377	0.677662	5	0	#ff0054	1	"(77, 154, 28)-(81, 142, 27)"	0.439639	0.349579	0	NA	NA
patient4.gd	"(72, 146, 13)-(81, 142, 27)"	37.197971	81.460273	0.834908	46	0	#9000ff	1	"(77, 154, 28)-(81, 142, 27)"	0.541654	2.118765	0	NA	NA
patient4.gd	"(75, 137, 30)-(77, 154, 28)"	29.445871	347.091596	1.937024	201	5	#22ff7fffffffffffffde	8	"(77, 154, 28)-(89, 222, 25)"	0.88456	0.328305	2	2.290530413	NA
patient4.gd	"(75, 137, 30)-(85, 85, 22)"	90.745324	830.540605	1.706842	475	6	#00a3ff	6	"(75, 137, 30)-(77, 154, 28)"	0.881167	3.081767	2	1.269351265	0.37036188
patient4.gd	"(85, 84, 21)-(85, 85, 22)"	1.732051	3.541751	0.806777	2	0	#ffeb7ffffffffffffeee	1	"(75, 137, 30)-(85, 85, 22)"	0.472673	0.019087	0	NA	NA
patient4.gd	"(66, 72, 34)-(85, 85, 22)"	44.679829	189.483677	1.161864	108	1	#ff0e7ffffffffffffe11	5	"(75, 137, 30)-(85, 85, 22)"	0.68071	0.492365	2	1.862684881	0.685980283
patient4.gd	"(63, 69, 44)-(66, 72, 34)"	16.08151	33.646634	0.816079	19	0	#82ff7fffffffffffff7e	4	"(66, 72, 34)-(85, 85, 22)"	0.702388	0.359928	2	NA	1.170191818
patient4.gd	"(63, 69, 44)-(69, 68, 51)"	12.855489	17.708755	0.662178	10	0	#8c00ff	1	"(63, 69, 44)-(66, 72, 34)"	0.811414	0.799396	0	NA	NA
patient4.gd	"(62, 66, 43)-(63, 69, 44)"	4.588587	12.396128	0.927318	7	0	#0015ff	3	"(63, 69, 44)-(66, 72, 34)"	1.136308	0.285333	3	NA	NA
patient4.gd	"(62, 66, 43)-(64, 63, 46)"	5.927286	17.708755	0.975194	10	0	#00a7ff	1	"(62, 66, 43)-(63, 69, 44)"	1.051629	1.291745	0	NA	NA
patient4.gd	"(62, 66, 43)-(62, 67, 41)"	2.996962	7.083502	0.867378	4	0	#fdff7fffffffffffff03	1	"(62, 66, 43)-(63, 69, 44)"	0.935362	0.653134	0	NA	NA
patient4.gd	"(58, 65, 44)-(62, 66, 43)"	5.647266	8.854377	0.706456	6	1	#ff0013	1	"(62, 66, 43)-(63, 69, 44)"	0.761827	1.23072	0	NA	NA
patient4.gd	"(62, 66, 39)-(66, 72, 34)"	16.451066	31.875759	0.785341	18	0	#8900ff	1	"(66, 72, 34)-(85, 85, 22)"	0.675932	0.368199	0	NA	NA
patient4.gd	"(61, 119, 28)-(75, 137, 30)"	37.096257	131.044786	1.0604	82	8	#1c00ff	2	"(75, 137, 30)-(77, 154, 28)"	0.547438	1.259812	2	2.121296741	0.357076829
patient4.gd	"(61, 119, 28)-(66, 118, 23)"	10.699141	21.250506	0.795125	13	1	#07ff7ffffffffffffff9	1	"(61, 119, 28)-(75, 137, 30)"	0.749834	0.288416	0	NA	NA
patient4.gd	"(60, 118, 29)-(61, 119, 28)"	2.097618	3.541751	0.733113	2	0	#00ffcd	1	"(61, 119, 28)-(75, 137, 30)"	0.691355	0.056545	0	NA	NA
patient4.gd	"(79, 212, 34)-(88, 224, 26)"	28.121539	511.783017	2.406847	480	191	#b700ff	3	"(88, 224, 26)-(97, 245, 24)"	0.960561	0.728415	2	0.792413292	0.361280301
patient4.gd	"(78, 211, 35)-(79, 212, 34)"	2.097618	3.541751	0.733113	2	0	#0069ff	2	"(79, 212, 34)-(88, 224, 26)"	0.304595	0.074591	2	NA	NA
patient4.gd	"(74, 208, 32)-(78, 211, 35)"	7.476069	42.501012	1.345204	26	2	#00ff0c	1	"(78, 211, 35)-(79, 212, 34)"	1.83492	3.564076	0	NA	NA
patient4.gd	"(0, 244, 43)-(78, 211, 35)"	117.960682	970.439768	1.618232	557	9	#ff0071	1	"(78, 211, 35)-(79, 212, 34)"	2.207343	56.235549	0	NA	NA
patient4.gd	"(76, 215, 33)-(79, 212, 34)"	7.110502	37.188385	1.290264	22	1	#ff00cb	1	"(79, 212, 34)-(88, 224, 26)"	0.536081	0.252849	0	NA	NA
patient4.gd	"(91, 273, 19)-(103, 258, 27)"	29.070801	2725.377379	5.462732	2134	595	#ff717ffffffffffffe74	115	"(103, 258, 27)-(105, 253, 31)"	1.138968	2.791431	2	1.696551876	0.745619933
patient4.gd	"(90, 280, 20)-(91, 273, 19)"	10.41912	393.134359	3.465613	318	96	#ff00e8	114	"(91, 273, 19)-(103, 258, 27)"	0.63441	0.358405	2	1.112823659	NA
patient4.gd	"(90, 280, 20)-(90, 281, 20)"	1.183216	3.541751	0.976117	2	0	#00feff	113	"(90, 280, 20)-(91, 273, 19)"	0.281658	0.113562	2	NA	NA
patient4.gd	"(89, 283, 23)-(90, 281, 20)"	5.927286	196.567179	3.249022	176	65	#8900ff	112	"(90, 280, 20)-(90, 281, 20)"	3.328515	5.009471	2	NA	NA
patient4.gd	"(89, 283, 23)-(92, 290, 24)"	12.130462	433.864495	3.374143	305	60	#a200ff	111	"(89, 283, 23)-(90, 281, 20)"	1.03851	2.046546	2	1.603363934	0.835929161
patient4.gd	"(92, 290, 24)-(94, 290, 21)"	4.729013	65.522393	2.100074	51	14	#ff001b	2	"(89, 283, 23)-(92, 290, 24)"	0.622402	0.389846	2	NA	NA
patient4.gd	"(94, 290, 21)-(97, 295, 18)"	12.005925	448.031499	3.446526	311	58	#e600ff	1	"(92, 290, 24)-(94, 290, 21)"	1.641145	2.53878	0	NA	NA
patient4.gd	"(92, 290, 17)-(94, 290, 21)"	7.659337	196.567179	2.85815	146	35	#ff004b	1	"(92, 290, 24)-(94, 290, 21)"	1.360975	1.619648	0	NA	NA
patient4.gd	"(89, 293, 22)-(92, 290, 24)"	5.868555	95.627276	2.277458	65	11	#d0ff7fffffffffffff30	109	"(89, 283, 23)-(92, 290, 24)"	0.674974	0.483787	2	NA	NA
patient4.gd	"(89, 293, 22)-(95, 304, 24)"	23.039687	979.294146	3.678268	653	100	#0086ff	108	"(89, 293, 22)-(92, 290, 24)"	1.615076	3.925955	2	0.686619685	0.316490294
patient4.gd	"(95, 304, 24)-(97, 304, 23)"	3.770938	44.271887	1.933145	47	22	#2900ff	106	"(89, 293, 22)-(95, 304, 24)"	0.525558	0.163671	2	NA	NA
patient4.gd	"(97, 304, 23)-(101, 313, 23)"	15.411296	455.115001	3.065957	296	39	#69ff7fffffffffffff97	102	"(95, 304, 24)-(97, 304, 23)"	1.585994	4.08686	3	NA	4.220340645
patient4.gd	"(101, 313, 23)-(103, 314, 22)"	3.405371	12.396128	1.07643	11	4	#7dff7fffffffffffff83	5	"(97, 304, 23)-(101, 313, 23)"	0.351091	0.220966	2	NA	NA
patient4.gd	"(103, 314, 22)-(109, 313, 18)"	12.205082	281.569203	2.709863	204	45	#ff0066	4	"(101, 313, 23)-(103, 314, 22)"	2.517453	3.584068	2	0.664909742	0.688573386
patient4.gd	"(109, 313, 18)-(113, 309, 17)"	7.966173	30.104883	1.096778	18	1	#b700ff	1	"(103, 314, 22)-(109, 313, 18)"	0.404736	0.652693	0	NA	NA
patient4.gd	"(109, 313, 18)-(110, 314, 18)"	1.67332	3.541751	0.820814	2	0	#ff001b	3	"(103, 314, 22)-(109, 313, 18)"	0.302899	0.1371	2	NA	NA
patient4.gd	"(110, 314, 18)-(111, 314, 19)"	1.732051	3.541751	0.806777	2	0	#b4ff7fffffffffffff4c	2	"(109, 313, 18)-(110, 314, 18)"	0.9829	1.035098	2	NA	NA
patient4.gd	"(111, 314, 19)-(115, 315, 17)"	6.320638	21.250506	1.034497	12	0	#ff00e7	1	"(110, 314, 18)-(111, 314, 19)"	1.282258	3.649222	0	NA	NA
patient4.gd	"(111, 314, 19)-(114, 317, 18)"	14.879319	196.567179	2.050638	149	38	#ed00ff	1	"(110, 314, 18)-(111, 314, 19)"	2.541764	8.590579	0	NA	NA
patient4.gd	"(109, 317, 19)-(110, 314, 18)"	4.46405	31.875759	1.507616	27	9	#0073ff	1	"(109, 313, 18)-(110, 314, 18)"	1.836734	2.66778	0	NA	NA
patient4.gd	"(100, 317, 17)-(103, 314, 22)"	9.025821	154.066168	2.330963	101	14	#00ff46	1	"(101, 313, 23)-(103, 314, 22)"	2.165456	2.650466	0	NA	NA
patient4.gd	"(101, 313, 23)-(103, 313, 31)"	11.784702	426.780993	3.395223	283	42	#ffe07ffffffffffffee3	96	"(97, 304, 23)-(101, 313, 23)"	1.107394	0.764679	2	NA	NA
patient4.gd	"(103, 313, 31)-(107, 312, 31)"	6.320638	230.213814	3.404947	196	66	#f3ff7fffffffffffff0d	4	"(101, 313, 23)-(103, 313, 31)"	1.002864	0.536343	2	NA	NA
patient4.gd	"(107, 312, 31)-(117, 296, 26)"	41.271752	1715.97835	3.637931	1211	242	#08ff7ffffffffffffff8	2	"(103, 313, 31)-(107, 312, 31)"	1.068425	6.529682	2	0.997453617	0.435962041
patient4.gd	"(117, 296, 26)-(122, 301, 28)"	9.215196	106.252529	1.915766	83	23	#32ff7fffffffffffffce	1	"(107, 312, 31)-(117, 296, 26)"	0.526609	0.223281	0	NA	NA
patient4.gd	"(117, 296, 26)-(120, 297, 22)"	7.659337	70.83502	1.715748	51	11	#ff007c	1	"(107, 312, 31)-(117, 296, 26)"	0.471627	0.185583	0	NA	NA
patient4.gd	"(107, 312, 31)-(109, 312, 29)"	4.195235	40.730136	1.757943	40	17	#cbff7fffffffffffff35	2	"(103, 313, 31)-(107, 312, 31)"	0.516291	0.663736	2	NA	NA
patient4.gd	"(109, 312, 29)-(118, 317, 29)"	16.991994	506.47039	3.080207	406	120	#cdff7fffffffffffff33	1	"(107, 312, 31)-(109, 312, 29)"	1.752165	4.050308	0	NA	NA
patient4.gd	"(109, 312, 29)-(111, 317, 25)"	8.96709	239.068191	2.913132	190	55	#ffd57ffffffffffffed8	1	"(107, 312, 31)-(109, 312, 29)"	1.657125	2.137446	0	NA	NA
patient4.gd	"(101, 307, 33)-(103, 313, 31)"	13.379485	656.994807	3.953542	503	132	#00bdff	92	"(101, 313, 23)-(103, 313, 31)"	1.164442	1.135327	2	NA	NA
patient4.gd	"(101, 307, 33)-(104, 290, 36)"	30.249887	2038.277689	4.631214	1480	329	#ff0029	72	"(101, 307, 33)-(103, 313, 31)"	1.171409	2.260916	2	1.326793124	0.599857128
patient4.gd	"(104, 290, 36)-(115, 285, 33)"	17.112401	720.746324	3.661515	468	61	#c0ff7fffffffffffff40	71	"(101, 307, 33)-(104, 290, 36)"	0.790617	0.565701	2	1.79826393	NA
patient4.gd	"(115, 285, 33)-(131, 295, 28)"	30.273757	306.36146	1.794771	227	54	#ff00e3	1	"(104, 290, 36)-(115, 285, 33)"	0.490172	1.769112	0	NA	NA
patient4.gd	"(115, 285, 33)-(118, 279, 33)"	8.569608	251.46432	3.056207	164	22	#0010ff	70	"(104, 290, 36)-(115, 285, 33)"	0.834684	0.500784	2	8.820982009	NA
patient4.gd	"(118, 279, 33)-(122, 280, 28)"	11.92121	207.192432	2.352079	135	18	#8300ff	1	"(115, 285, 33)-(118, 279, 33)"	0.769607	1.391103	0	NA	NA
patient4.gd	"(117, 276, 36)-(118, 279, 33)"	5.561719	159.378794	3.020201	123	33	#ff007a	69	"(115, 285, 33)-(118, 279, 33)"	0.988219	0.649005	2	NA	NA
patient4.gd	"(117, 276, 36)-(118, 275, 38)"	3.464102	14.167004	1.140956	11	3	#f5ff7fffffffffffff0b	28	"(117, 276, 36)-(118, 279, 33)"	0.377775	0.622847	2	NA	NA
patient4.gd	"(118, 275, 38)-(122, 272, 34)"	8.024904	223.130312	2.974983	170	44	#ff000d	7	"(117, 276, 36)-(118, 275, 38)"	2.607448	2.31659	2	0.717119021	NA
patient4.gd	"(122, 272, 34)-(132, 260, 41)"	23.860498	185.941926	1.574976	147	42	#3e00ff	3	"(118, 275, 38)-(122, 272, 34)"	0.529407	2.973306	2	0.93458882	0.32763355
patient4.gd	"(132, 260, 41)-(134, 261, 43)"	3.829669	7.083502	0.767306	5	1	#00ffaa	1	"(122, 272, 34)-(132, 260, 41)"	0.487186	0.160502	0	NA	NA
patient4.gd	"(131, 259, 42)-(132, 260, 41)"	2.097618	3.541751	0.733113	2	0	#00ff03	2	"(122, 272, 34)-(132, 260, 41)"	0.465476	0.087912	2	NA	NA
patient4.gd	"(131, 259, 42)-(132, 258, 42)"	1.67332	3.541751	0.820814	2	0	#00ff57	1	"(131, 259, 42)-(132, 260, 41)"	1.119628	0.797724	0	NA	NA
patient4.gd	"(126, 252, 48)-(131, 259, 42)"	13.403355	15.937879	0.615224	9	0	#6dff7fffffffffffff93	1	"(131, 259, 42)-(132, 260, 41)"	0.839195	6.389799	0	NA	NA
patient4.gd	"(122, 272, 34)-(123, 271, 33)"	2.097618	3.541751	0.733113	2	0	#7aff7fffffffffffff86	4	"(118, 275, 38)-(122, 272, 34)"	0.246426	0.261389	2	NA	NA
patient4.gd	"(123, 271, 33)-(125, 273, 33)"	3.34664	23.021381	1.479743	15	2	#ff407ffffffffffffe43	2	"(122, 272, 34)-(123, 271, 33)"	2.018438	1.595448	2	NA	NA
patient4.gd	"(125, 273, 33)-(134, 273, 32)"	12.295448	67.293269	1.319893	49	11	#0093ff	1	"(123, 271, 33)-(125, 273, 33)"	0.891975	3.673968	0	NA	NA
patient4.gd	"(125, 273, 33)-(126, 273, 27)"	9.823592	69.064144	1.495947	51	12	#ff0055	1	"(123, 271, 33)-(125, 273, 33)"	1.010951	2.93536	0	NA	NA
patient4.gd	"(123, 271, 33)-(125, 268, 30)"	5.927286	60.209767	1.798169	41	7	#c8ff7fffffffffffff38	2	"(122, 272, 34)-(123, 271, 33)"	2.452786	2.825723	2	0.935310161	NA
patient4.gd	"(125, 268, 30)-(126, 269, 30)"	1.67332	3.541751	0.820814	2	0	#00e9ff	1	"(123, 271, 33)-(125, 268, 30)"	0.456472	0.282308	0	NA	NA
patient4.gd	"(124, 263, 26)-(125, 268, 30)"	8.476986	21.250506	0.893283	12	0	#e0ff7fffffffffffff20	1	"(123, 271, 33)-(125, 268, 30)"	0.496773	1.430163	0	NA	NA
patient4.gd	"(118, 275, 38)-(119, 277, 39)"	3.405371	113.336031	3.254819	94	30	#00c4ff	21	"(117, 276, 36)-(118, 275, 38)"	2.852713	0.983046	2	NA	NA
patient4.gd	"(119, 277, 39)-(126, 264, 43)"	20.758801	200.10893	1.75169	142	29	#00ff74	2	"(118, 275, 38)-(119, 277, 39)"	0.538183	6.0959	2	0.946191868	1.112414898
patient4.gd	"(126, 264, 43)-(132, 251, 41)"	19.295565	54.89714	0.951637	31	0	#fff87ffffffffffffefb	1	"(119, 277, 39)-(126, 264, 43)"	0.543268	0.929512	0	NA	NA
patient4.gd	"(126, 264, 43)-(127, 263, 44)"	2.097618	3.541751	0.733113	2	0	#dcff7fffffffffffff24	1	"(119, 277, 39)-(126, 264, 43)"	0.418518	0.101047	0	NA	NA
patient4.gd	"(119, 277, 39)-(122, 281, 41)"	7.051771	251.46432	3.369102	190	48	#0074ff	19	"(118, 275, 38)-(119, 277, 39)"	1.035112	2.070779	2	1.173956543	NA
patient4.gd	"(122, 281, 41)-(128, 274, 43)"	12.071732	157.607919	2.038587	118	29	#009dff	2	"(119, 277, 39)-(122, 281, 41)"	0.605083	1.711872	2	0.697639779	NA
patient4.gd	"(128, 274, 43)-(139, 271, 46)"	16.863326	37.188385	0.837832	21	0	#c200ff	1	"(122, 281, 41)-(128, 274, 43)"	0.410987	1.396927	0	NA	NA
patient4.gd	"(127, 270, 45)-(128, 274, 43)"	6.1961	8.854377	0.674442	5	0	#ff0020	1	"(122, 281, 41)-(128, 274, 43)"	0.330838	0.513274	0	NA	NA
patient4.gd	"(122, 281, 41)-(124, 283, 41)"	3.34664	30.104883	1.692151	25	8	#cfff7fffffffffffff31	17	"(119, 277, 39)-(122, 281, 41)"	0.502256	0.474581	2	NA	NA
patient4.gd	"(124, 283, 41)-(126, 286, 41)"	4.529856	72.605895	2.258753	54	13	#0032ff	16	"(122, 281, 41)-(124, 283, 41)"	1.334842	1.353553	2	1.363710843	NA
patient4.gd	"(126, 286, 41)-(132, 288, 35)"	12.695186	134.586537	1.836988	107	31	#ff00e7	1	"(124, 283, 41)-(126, 286, 41)"	0.813275	2.802558	0	NA	NA
