tag	name	len	vol	rad	voxc	defc	col	tips	parent	beta	gamma	nchild	q	s
patient1.gd	"(124, 317, 33)-(126, 315, 35)"	4.233202	27.219111	1.430631	15	0	#79ff7fffffffffffff87	1	"(120, 296, 32)-(126, 315, 35)"	0.6079	0.13621	0	NA	NA
patient1.gd	"(110, 289, 30)-(114, 281, 28)"	15.159684	272.191109	2.390655	190	40	#2900ff	87	"(106, 288, 27)-(110, 289, 30)"	0.841717	1.97868	2	NA	NA
patient1.gd	"(114, 281, 28)-(121, 283, 21)"	21.020538	328.443939	2.230148	299	118	#ff0010	1	"(110, 289, 30)-(114, 281, 28)"	0.932861	1.386608	0	NA	NA
patient1.gd	"(114, 281, 28)-(119, 277, 27)"	9.993097	190.533777	2.463548	132	27	#4cff7fffffffffffffb4	86	"(110, 289, 30)-(114, 281, 28)"	1.030491	0.659189	2	2.012946145	0.854118054
patient1.gd	"(119, 277, 27)-(121, 279, 28)"	3.789921	19.960681	1.294785	12	1	#ffc67ffffffffffffec9	1	"(114, 281, 28)-(119, 277, 27)"	0.525577	0.379254	0	NA	NA
patient1.gd	"(119, 277, 27)-(121, 274, 26)"	5.101633	70.769688	2.101329	49	10	#00ffb3	85	"(114, 281, 28)-(119, 277, 27)"	0.852969	0.510516	2	NA	NA
patient1.gd	"(121, 274, 26)-(125, 266, 24)"	13.45626	235.898961	2.36225	167	37	#ff157ffffffffffffe18	82	"(119, 277, 27)-(121, 274, 26)"	1.124169	2.637638	2	1.334494155	0.493857739
patient1.gd	"(125, 266, 24)-(127, 267, 24)"	2.856536	16.331467	1.349018	9	0	#0045ff	1	"(121, 274, 26)-(125, 266, 24)"	0.571073	0.212283	0	NA	NA
patient1.gd	"(125, 264, 25)-(125, 266, 24)"	3.789921	25.404504	1.460714	17	3	#00a5ff	81	"(121, 274, 26)-(125, 266, 24)"	0.618357	0.281647	2	NA	NA
patient1.gd	"(125, 264, 25)-(128, 261, 25)"	6.856626	85.286548	1.989803	56	9	#00ff97	7	"(125, 264, 25)-(125, 266, 24)"	1.362212	1.809174	2	20.30440669	NA
patient1.gd	"(128, 261, 25)-(136, 264, 20)"	14.681487	170.573095	1.923071	100	6	#b4ff7fffffffffffff4c	2	"(125, 264, 25)-(128, 261, 25)"	0.966463	2.141212	2	1.084300886	0.849664884
patient1.gd	"(136, 264, 20)-(143, 262, 21)"	9.706001	19.960681	0.809082	11	0	#ff00e7	1	"(128, 261, 25)-(136, 264, 20)"	0.420724	0.661105	0	NA	NA
patient1.gd	"(135, 265, 18)-(136, 264, 20)"	3.509986	16.331467	1.216984	9	0	#ed00ff	1	"(128, 261, 25)-(136, 264, 20)"	0.632834	0.239076	0	NA	NA
patient1.gd	"(128, 261, 25)-(130, 258, 25)"	4.529856	52.623614	1.922973	30	1	#00c8ff	5	"(125, 264, 25)-(128, 261, 25)"	0.966414	0.660654	2	3.259546313	NA
patient1.gd	"(130, 258, 25)-(134, 249, 31)"	15.526038	154.241629	1.778261	87	2	#ff0068	4	"(128, 261, 25)-(130, 258, 25)"	0.924746	3.42749	2	1.398445919	0.608560159
patient1.gd	"(134, 249, 31)-(138, 247, 33)"	6.72813	18.146074	0.926551	10	0	#0073ff	1	"(130, 258, 25)-(134, 249, 31)"	0.521043	0.433345	0	NA	NA
patient1.gd	"(133, 247, 32)-(134, 249, 31)"	3.428313	16.331467	1.231395	9	0	#7dff7fffffffffffff83	3	"(130, 258, 25)-(134, 249, 31)"	0.692471	0.220811	2	2.407943775	NA
patient1.gd	"(132, 246, 31)-(133, 247, 32)"	2.116601	3.629215	0.738774	2	0	#00ff46	1	"(133, 247, 32)-(134, 249, 31)"	0.599949	0.617389	0	NA	NA
patient1.gd	"(132, 242, 37)-(133, 247, 32)"	9.136573	32.662933	1.066746	18	0	#ff0066	2	"(133, 247, 32)-(134, 249, 31)"	0.866291	2.665035	2	NA	1.484013484
patient1.gd	"(132, 242, 37)-(135, 241, 39)"	5.906522	14.516859	0.884495	8	0	#ff001b	1	"(132, 242, 37)-(133, 247, 32)"	0.829153	0.64647	0	NA	NA
patient1.gd	"(130, 239, 39)-(132, 242, 37)"	5.544914	23.589896	1.163699	13	0	#b700ff	1	"(132, 242, 37)-(133, 247, 32)"	1.090887	0.606892	0	NA	NA
patient1.gd	"(130, 256, 23)-(130, 258, 25)"	3.509986	16.331467	1.216984	9	0	#69ff7fffffffffffff97	1	"(128, 261, 25)-(130, 258, 25)"	0.632866	0.774856	0	NA	NA
patient1.gd	"(121, 260, 30)-(125, 264, 25)"	11.533109	206.865243	2.389437	141	27	#ffe07ffffffffffffee3	74	"(125, 264, 25)-(125, 266, 24)"	1.6358	3.0431	2	0.656190829	0.359066924
patient1.gd	"(121, 260, 30)-(122, 259, 30)"	1.67332	3.629215	0.830887	2	0	#ffeb7ffffffffffffeee	4	"(121, 260, 30)-(125, 264, 25)"	0.347733	0.145088	2	NA	NA
patient1.gd	"(122, 259, 30)-(126, 253, 27)"	10.518051	134.280947	2.01588	87	13	#ffda7ffffffffffffedd	3	"(121, 260, 30)-(122, 259, 30)"	2.426178	6.285738	2	1.354492563	NA
patient1.gd	"(126, 253, 27)-(134, 247, 25)"	14.179476	38.106755	0.924903	22	1	#00ff37	1	"(122, 259, 30)-(126, 253, 27)"	0.458808	1.348109	0	NA	NA
patient1.gd	"(124, 246, 21)-(126, 253, 27)"	12.564885	85.286548	1.469894	47	0	#8dff7fffffffffffff73	2	"(122, 259, 30)-(126, 253, 27)"	0.729158	1.194602	2	1.477248246	1.820671689
patient1.gd	"(124, 239, 21)-(124, 246, 21)"	10.277778	29.033718	0.948259	17	1	#ff467ffffffffffffe49	1	"(124, 246, 21)-(126, 253, 27)"	0.64512	0.817976	0	NA	NA
patient1.gd	"(123, 246, 17)-(124, 246, 21)"	6.561127	16.331467	0.89012	9	0	#0500ff	1	"(124, 246, 21)-(126, 253, 27)"	0.605567	0.52218	0	NA	NA
patient1.gd	"(122, 259, 30)-(126, 228, 37)"	43.23727	219.567495	1.271393	205	84	#00f8ff	1	"(121, 260, 30)-(122, 259, 30)"	1.530164	25.839211	0	NA	NA
patient1.gd	"(120, 261, 30)-(121, 260, 30)"	1.67332	3.629215	0.830887	2	0	#00bdff	70	"(121, 260, 30)-(125, 264, 25)"	0.347733	0.145088	2	NA	NA
patient1.gd	"(120, 261, 30)-(121, 263, 32)"	3.871594	58.067437	2.184975	63	31	#ff00bc	22	"(120, 261, 30)-(121, 260, 30)"	2.62969	2.31372	2	NA	NA
patient1.gd	"(121, 263, 32)-(126, 258, 35)"	10.518051	197.792206	2.446595	137	28	#0097ff	2	"(120, 261, 30)-(121, 263, 32)"	1.119736	2.716724	2	1.000890167	NA
patient1.gd	"(126, 258, 35)-(144, 253, 37)"	24.891962	97.988799	1.119396	54	0	#c7ff7fffffffffffff39	1	"(121, 263, 32)-(126, 258, 35)"	0.457532	2.366594	0	NA	NA
patient1.gd	"(126, 258, 35)-(131, 248, 38)"	17.013069	94.359585	1.328699	55	3	#ff057ffffffffffffe08	1	"(121, 263, 32)-(126, 258, 35)"	0.543081	1.617512	0	NA	NA
patient1.gd	"(121, 263, 32)-(124, 269, 35)"	10.879659	440.949597	3.591798	276	33	#ff677ffffffffffffe6a	20	"(120, 261, 30)-(121, 263, 32)"	1.643862	2.810124	2	1.158569932	NA
patient1.gd	"(124, 269, 35)-(125, 272, 36)"	4.611529	94.359585	2.552088	78	26	#0092ff	19	"(121, 263, 32)-(124, 269, 35)"	0.710532	0.423867	2	0.581401761	0.797706826
patient1.gd	"(125, 272, 36)-(126, 273, 35)"	2.116601	3.629215	0.738774	2	0	#c9ff7fffffffffffff37	11	"(124, 269, 35)-(125, 272, 36)"	0.289478	0.45898	2	NA	NA
patient1.gd	"(126, 273, 35)-(130, 274, 33)"	7.38158	127.022518	2.340404	89	19	#00ff78	3	"(125, 272, 36)-(126, 273, 35)"	3.167954	3.487469	2	1.229456053	NA
patient1.gd	"(130, 274, 33)-(134, 276, 27)"	10.432721	114.320266	1.867617	63	0	#0032ff	2	"(126, 273, 35)-(130, 274, 33)"	0.797989	1.413345	2	1.107097942	NA
patient1.gd	"(134, 276, 27)-(137, 286, 20)"	17.642639	43.550577	0.886421	25	1	#0079ff	1	"(130, 274, 33)-(134, 276, 27)"	0.474627	1.691087	0	NA	NA
patient1.gd	"(134, 276, 27)-(137, 276, 25)"	4.693202	18.146074	1.109384	10	0	#00ff6f	1	"(130, 274, 33)-(134, 276, 27)"	0.59401	0.449854	0	NA	NA
patient1.gd	"(130, 274, 33)-(131, 275, 34)"	2.116601	3.629215	0.738774	2	0	#a3ff7fffffffffffff5d	1	"(126, 273, 35)-(130, 274, 33)"	0.315661	0.286741	0	NA	NA
patient1.gd	"(126, 273, 35)-(128, 280, 35)"	10.277778	344.775405	3.267711	199	9	#ff797ffffffffffffe7c	8	"(125, 272, 36)-(126, 273, 35)"	4.42315	4.855794	2	1.766424376	NA
patient1.gd	"(128, 280, 35)-(136, 284, 36)"	16.587919	223.19671	2.069536	196	73	#cfff7fffffffffffff31	1	"(126, 273, 35)-(128, 280, 35)"	0.633329	1.61396	0	NA	NA
patient1.gd	"(128, 280, 35)-(128, 288, 37)"	14.471318	248.601213	2.338421	142	5	#3600ff	7	"(126, 273, 35)-(128, 280, 35)"	0.715614	1.40802	2	2.311995382	NA
patient1.gd	"(128, 288, 37)-(137, 283, 51)"	26.643468	136.095555	1.275122	85	10	#00fff9	1	"(128, 280, 35)-(128, 288, 37)"	0.545292	1.841122	0	NA	NA
patient1.gd	"(128, 288, 37)-(128, 295, 39)"	12.273044	165.129273	2.069479	113	22	#ff0055	6	"(128, 280, 35)-(128, 288, 37)"	0.88499	0.848094	2	2.737589723	NA
patient1.gd	"(128, 295, 39)-(131, 298, 48)"	18.326193	58.067437	1.004281	38	6	#ff00ac	1	"(128, 288, 37)-(128, 295, 39)"	0.485282	1.493207	0	NA	NA
patient1.gd	"(128, 295, 39)-(129, 297, 39)"	2.856536	34.477541	1.960078	20	1	#f5ff7fffffffffffff0b	5	"(128, 288, 37)-(128, 295, 39)"	0.947136	0.232749	2	4.808386718	NA
patient1.gd	"(129, 297, 39)-(130, 301, 40)"	5.794745	61.696651	1.840936	36	2	#00ff74	4	"(128, 295, 39)-(129, 297, 39)"	0.939216	2.028592	2	1.827217689	NA
patient1.gd	"(130, 301, 40)-(133, 312, 38)"	15.629242	116.134873	1.537933	64	0	#fff87ffffffffffffefb	3	"(129, 297, 39)-(130, 301, 40)"	0.835408	2.697141	2	1.396963186	0.534191484
patient1.gd	"(133, 312, 38)-(135, 317, 40)"	7.78285	27.219111	1.055098	15	0	#ff0020	1	"(130, 301, 40)-(133, 312, 38)"	0.686049	0.497967	0	NA	NA
patient1.gd	"(133, 312, 38)-(133, 313, 37)"	1.754993	3.629215	0.811323	2	0	#dcff7fffffffffffff24	2	"(130, 301, 40)-(133, 312, 38)"	0.527541	0.112289	2	NA	NA
patient1.gd	"(133, 313, 37)-(139, 317, 34)"	13.864691	47.179792	1.040754	37	11	#0074ff	1	"(133, 312, 38)-(133, 313, 37)"	1.282786	7.900141	0	NA	NA
patient1.gd	"(133, 313, 37)-(133, 317, 35)"	6.72813	12.702252	0.775208	7	0	#009dff	1	"(133, 312, 38)-(133, 313, 37)"	0.955486	3.833708	0	NA	NA
patient1.gd	"(130, 301, 40)-(133, 308, 45)"	12.354717	32.662933	0.917353	18	0	#c200ff	1	"(129, 297, 39)-(130, 301, 40)"	0.498308	2.132055	0	NA	NA
patient1.gd	"(121, 317, 40)-(129, 297, 39)"	28.156929	194.162991	1.481548	111	4	#00c4ff	1	"(128, 295, 39)-(129, 297, 39)"	0.755862	9.857019	0	NA	NA
patient1.gd	"(125, 271, 37)-(125, 272, 36)"	1.754993	3.629215	0.811323	2	0	#ff8f7ffffffffffffe92	8	"(124, 269, 35)-(125, 272, 36)"	0.317906	0.380566	2	NA	NA
patient1.gd	"(125, 271, 37)-(127, 272, 39)"	3.871594	25.404504	1.445225	22	8	#0046ff	1	"(125, 271, 37)-(125, 272, 36)"	1.781319	2.206045	0	NA	NA
patient1.gd	"(125, 271, 37)-(125, 271, 38)"	1.296148	3.629215	0.94407	2	0	#9eff7fffffffffffff62	7	"(125, 271, 37)-(125, 272, 36)"	1.163618	0.738549	2	NA	NA
patient1.gd	"(125, 271, 38)-(128, 256, 53)"	31.880976	157.870843	1.255481	97	10	#0079ff	1	"(125, 271, 37)-(125, 271, 38)"	1.329861	24.596707	0	NA	NA
patient1.gd	"(125, 271, 38)-(126, 274, 42)"	6.922735	54.438222	1.582115	33	3	#ff005e	6	"(125, 271, 37)-(125, 271, 38)"	1.675846	5.341006	2	3.633858651	NA
patient1.gd	"(126, 274, 42)-(137, 273, 49)"	17.379422	76.213511	1.181472	42	0	#fff37ffffffffffffef6	1	"(125, 271, 38)-(126, 274, 42)"	0.746767	2.510485	0	NA	NA
patient1.gd	"(124, 276, 43)-(126, 274, 42)"	3.789921	23.589896	1.40758	13	0	#b2ff7fffffffffffff4e	5	"(125, 271, 38)-(126, 274, 42)"	0.889682	0.54746	2	NA	NA
patient1.gd	"(124, 276, 43)-(124, 280, 45)"	5.876418	39.921363	1.470522	22	0	#5000ff	2	"(124, 276, 43)-(126, 274, 42)"	1.044716	1.550538	2	1.357877245	NA
patient1.gd	"(124, 280, 45)-(129, 284, 52)"	13.634146	34.477541	0.897179	19	0	#ff357ffffffffffffe38	1	"(124, 276, 43)-(124, 280, 45)"	0.61011	2.320146	0	NA	NA
patient1.gd	"(119, 287, 45)-(124, 280, 45)"	10.733032	25.404504	0.867999	14	0	#ffd77ffffffffffffeda	1	"(124, 276, 43)-(124, 280, 45)"	0.590266	1.826458	0	NA	NA
patient1.gd	"(123, 275, 44)-(124, 276, 43)"	2.116601	3.629215	0.738774	2	0	#ff5f7ffffffffffffe62	3	"(124, 276, 43)-(126, 274, 42)"	0.524854	0.558482	2	NA	NA
patient1.gd	"(123, 275, 44)-(130, 268, 49)"	13.929645	43.550577	0.99759	24	0	#00b5ff	2	"(123, 275, 44)-(124, 276, 43)"	1.350331	6.581139	2	6.343403105	1.717172987
patient1.gd	"(130, 268, 49)-(137, 263, 51)"	11.619594	29.033718	0.891828	16	0	#13ff7fffffffffffffed	1	"(123, 275, 44)-(130, 268, 49)"	0.893982	0.834163	0	NA	NA
patient1.gd	"(130, 268, 49)-(131, 266, 53)"	6.46389	16.331467	0.89679	9	0	#0080ff	1	"(123, 275, 44)-(130, 268, 49)"	0.898957	0.464038	0	NA	NA
patient1.gd	"(117, 269, 47)-(123, 275, 44)"	14.879749	45.365185	0.985119	60	35	#ff317ffffffffffffe34	1	"(123, 275, 44)-(124, 276, 43)"	1.33345	7.030021	0	NA	NA
patient1.gd	"(117, 277, 40)-(124, 269, 35)"	15.112861	88.915762	1.368488	79	30	#56ff7fffffffffffffaa	1	"(121, 263, 32)-(124, 269, 35)"	0.381004	1.389093	0	NA	NA
patient1.gd	"(112, 262, 23)-(120, 261, 30)"	17.176414	1362.770154	5.025394	945	194	#00e9ff	48	"(120, 261, 30)-(121, 260, 30)"	6.048229	10.264871	2	3.465571652	1.030100925
patient1.gd	"(112, 262, 23)-(117, 259, 21)"	10.139724	542.567611	4.127042	409	110	#ff0026	1	"(112, 262, 23)-(120, 261, 30)"	0.821238	0.590328	0	NA	NA
patient1.gd	"(110, 265, 19)-(112, 262, 23)"	7.38158	390.14059	4.101672	356	141	#ff607ffffffffffffe63	47	"(112, 262, 23)-(120, 261, 30)"	0.816189	0.429751	2	NA	NA
patient1.gd	"(110, 265, 19)-(112, 267, 17)"	4.233202	43.550577	1.809621	31	7	#00f8ff	15	"(110, 265, 19)-(112, 262, 23)"	0.441191	0.573482	2	NA	NA
patient1.gd	"(112, 267, 17)-(117, 263, 14)"	10.221397	413.730486	3.589457	336	108	#00ff88	1	"(110, 265, 19)-(112, 267, 17)"	1.983541	2.414578	0	NA	NA
patient1.gd	"(111, 267, 16)-(112, 267, 17)"	1.754993	3.629215	0.811323	2	0	#00fcff	14	"(110, 265, 19)-(112, 267, 17)"	0.448339	0.414578	2	NA	NA
patient1.gd	"(111, 267, 16)-(112, 268, 15)"	2.116601	3.629215	0.738774	2	0	#ff002d	9	"(111, 267, 16)-(112, 267, 17)"	0.91058	1.206045	2	NA	NA
patient1.gd	"(112, 268, 15)-(115, 277, 13)"	15.852796	718.584529	3.798491	514	118	#00ffb6	7	"(111, 267, 16)-(112, 268, 15)"	5.14161	7.489742	2	1.643288125	0.760199289
patient1.gd	"(115, 277, 13)-(118, 278, 13)"	5.906522	96.174192	2.276609	65	12	#ff857ffffffffffffe88	1	"(112, 268, 15)-(115, 277, 13)"	0.599346	0.372586	0	NA	NA
patient1.gd	"(112, 279, 10)-(115, 277, 13)"	6.841062	156.056236	2.694659	106	20	#00ddff	6	"(112, 268, 15)-(115, 277, 13)"	0.709403	0.431537	2	13.80550059	NA
patient1.gd	"(112, 279, 10)-(118, 280, 8)"	9.45617	134.280947	2.126056	95	21	#af00ff	5	"(112, 279, 10)-(115, 277, 13)"	0.788989	1.382266	2	1.797259809	0.890760197
patient1.gd	"(118, 280, 8)-(119, 281, 8)"	1.67332	3.629215	0.830887	2	0	#a300ff	1	"(112, 279, 10)-(118, 280, 8)"	0.390811	0.176955	0	NA	NA
patient1.gd	"(114, 283, 8)-(118, 280, 8)"	7.218234	81.657333	1.897611	51	6	#0042ff	4	"(112, 279, 10)-(118, 280, 8)"	0.89255	0.763336	2	NA	NA
patient1.gd	"(114, 283, 8)-(116, 288, 1)"	13.731383	163.314666	1.945721	110	20	#b5ff7fffffffffffff4b	1	"(114, 283, 8)-(118, 280, 8)"	1.025353	1.902319	0	NA	NA
patient1.gd	"(110, 287, 4)-(114, 283, 8)"	11.97639	197.792206	2.292803	130	21	#ff5b7ffffffffffffe5e	3	"(114, 283, 8)-(118, 280, 8)"	1.208258	1.659186	2	0.776269668	0.753709399
patient1.gd	"(110, 287, 4)-(115, 291, 4)"	7.876496	32.662933	1.14891	21	3	#7aff7fffffffffffff86	1	"(110, 287, 4)-(114, 283, 8)"	0.501094	0.657669	0	NA	NA
patient1.gd	"(109, 288, 3)-(110, 287, 4)"	2.116601	3.629215	0.738774	2	0	#00ff07	2	"(110, 287, 4)-(114, 283, 8)"	0.322215	0.176731	2	NA	NA
patient1.gd	"(109, 288, 3)-(112, 289, 0)"	6.349803	36.292148	1.348812	23	3	#0078ff	1	"(109, 288, 3)-(110, 287, 4)"	1.825742	3	0	NA	NA
patient1.gd	"(106, 287, 1)-(109, 288, 3)"	5.05481	27.219111	1.309211	18	3	#00ff03	1	"(109, 288, 3)-(110, 287, 4)"	1.772139	2.388173	0	NA	NA
patient1.gd	"(112, 279, 10)-(115, 280, 5)"	9.039336	205.050636	2.687122	140	27	#ff5f7ffffffffffffe62	1	"(112, 279, 10)-(115, 277, 13)"	0.997203	1.321335	0	NA	NA
patient1.gd	"(112, 268, 15)-(113, 269, 14)"	2.116601	3.629215	0.738774	2	0	#00ff63	2	"(111, 267, 16)-(112, 268, 15)"	1	1	2	NA	NA
patient1.gd	"(113, 269, 14)-(119, 270, 15)"	8.161177	203.236028	2.815458	155	43	#0600ff	1	"(112, 268, 15)-(113, 269, 14)"	3.810984	3.855794	0	NA	NA
patient1.gd	"(113, 269, 14)-(118, 271, 8)"	11.614782	293.966398	2.838366	186	24	#0057ff	1	"(112, 268, 15)-(113, 269, 14)"	3.841992	5.487469	0	NA	NA
patient1.gd	"(110, 267, 14)-(111, 267, 16)"	3.051141	25.404504	1.627981	19	5	#ff8c7ffffffffffffe8f	5	"(111, 267, 16)-(112, 267, 17)"	2.006576	1.738549	2	NA	NA
patient1.gd	"(110, 267, 14)-(111, 270, 8)"	10.432721	348.40462	3.26038	291	99	#00ff77	2	"(110, 267, 14)-(111, 267, 16)"	2.002714	3.419285	2	2.519071569	NA
patient1.gd	"(111, 270, 8)-(114, 272, 5)"	5.988195	110.691051	2.425679	80	19	#00ffe2	1	"(110, 267, 14)-(111, 270, 8)"	0.743987	0.573982	0	NA	NA
patient1.gd	"(105, 269, 4)-(111, 270, 8)"	10.599724	212.309065	2.525004	152	35	#ff00dd	1	"(110, 267, 14)-(111, 270, 8)"	0.774451	1.016008	0	NA	NA
patient1.gd	"(108, 277, 4)-(110, 267, 14)"	22.214506	782.095787	3.347624	567	136	#ff007ffffffffffffe03	3	"(110, 267, 14)-(111, 267, 16)"	2.056305	7.280721	2	0.945007803	0.582937447
patient1.gd	"(108, 277, 4)-(110, 280, 1)"	5.988195	56.252829	1.729216	41	10	#1bff7fffffffffffffe5	2	"(108, 277, 4)-(110, 267, 14)"	0.51655	0.269562	2	1.178838326	NA
patient1.gd	"(110, 280, 1)-(111, 281, 1)"	1.67332	3.629215	0.830887	2	0	#ff004c	1	"(108, 277, 4)-(110, 280, 1)"	0.480499	0.279436	0	NA	NA
patient1.gd	"(105, 281, 3)-(110, 280, 1)"	9.288012	34.477541	1.087006	21	2	#0058ff	1	"(108, 277, 4)-(110, 280, 1)"	0.628612	1.551054	0	NA	NA
patient1.gd	"(104, 281, 6)-(108, 277, 4)"	7.579842	52.623614	1.48657	33	4	#ff00c7	1	"(108, 277, 4)-(110, 267, 14)"	0.444067	0.341211	0	NA	NA
patient1.gd	"(102, 269, 25)-(110, 265, 19)"	15.32303	1125.056585	4.83437	763	143	#ad00ff	32	"(110, 265, 19)-(112, 262, 23)"	1.178634	2.075847	2	3.0731733	0.985500269
patient1.gd	"(102, 269, 25)-(104, 275, 26)"	8.522785	295.781005	3.323682	197	34	#ff0012	1	"(102, 269, 25)-(110, 265, 19)"	0.687511	0.556208	0	NA	NA
patient1.gd	"(98, 270, 26)-(102, 269, 25)"	6.646457	381.067553	4.271997	268	58	#00ff35	31	"(102, 269, 25)-(110, 265, 19)"	0.883672	0.433756	2	2.213833904	NA
patient1.gd	"(96, 276, 26)-(98, 270, 26)"	11.813044	279.449539	2.744074	195	41	#ff0097	1	"(98, 270, 26)-(102, 269, 25)"	0.64234	1.777345	0	NA	NA
patient1.gd	"(96, 269, 26)-(98, 270, 26)"	2.856536	107.061836	3.454002	88	29	#2dff7fffffffffffffd3	30	"(98, 270, 26)-(102, 269, 25)"	0.808522	0.429783	2	NA	NA
patient1.gd	"(80, 260, 24)-(96, 269, 26)"	25.337658	555.269863	2.641155	407	101	#0031ff	5	"(96, 269, 26)-(98, 270, 26)"	0.764665	8.870064	2	1.813219258	0.73139802
patient1.gd	"(77, 253, 27)-(80, 260, 24)"	11.211163	108.876444	1.758194	64	4	#00d6ff	3	"(80, 260, 24)-(96, 269, 26)"	0.665691	0.44247	2	1.879774329	NA
patient1.gd	"(75, 251, 29)-(77, 253, 27)"	4.233202	21.775289	1.279595	12	0	#ffa47ffffffffffffea7	2	"(77, 253, 27)-(80, 260, 24)"	0.72779	0.377588	2	2.403244359	NA
patient1.gd	"(75, 251, 29)-(76, 249, 28)"	3.299817	9.073037	0.935527	5	0	#00ffdd	1	"(75, 251, 29)-(77, 253, 27)"	0.731112	0.779508	0	NA	NA
patient1.gd	"(64, 246, 37)-(75, 251, 29)"	20.378995	61.696651	0.981668	34	0	#0051ff	1	"(75, 251, 29)-(77, 253, 27)"	0.767171	4.814085	0	NA	NA
patient1.gd	"(71, 247, 24)-(77, 253, 27)"	11.369763	47.179792	1.149284	26	0	#ff8b7ffffffffffffe8e	1	"(77, 253, 27)-(80, 260, 24)"	0.653673	1.014147	0	NA	NA
patient1.gd	"(75, 262, 21)-(80, 260, 24)"	8.483123	90.73037	1.845115	51	1	#76ff7fffffffffffff8a	2	"(80, 260, 24)-(96, 269, 26)"	0.698602	0.334803	2	1.37050492	NA
patient1.gd	"(74, 262, 15)-(75, 262, 21)"	9.153423	34.477541	1.094968	19	0	#ff087ffffffffffffe0b	1	"(75, 262, 21)-(80, 260, 24)"	0.593441	1.079016	0	NA	NA
patient1.gd	"(72, 260, 22)-(75, 262, 21)"	4.973137	19.960681	1.13031	11	0	#00d4ff	1	"(75, 262, 21)-(80, 260, 24)"	0.612596	0.586239	0	NA	NA
patient1.gd	"(75, 276, 24)-(96, 269, 26)"	31.125242	1297.444288	3.642613	804	89	#8400ff	25	"(96, 269, 26)-(98, 270, 26)"	1.054607	10.896149	2	0.465248247	0.239072821
