tag	name	len	vol	rad	voxc	defc	col	tips	parent	beta	gamma	nchild	q	s
patient18.gd	(111, 125, 19)-(112, 126, 22)	4.919350	8.586501	0.745383	4	0	#5fff7fffffffffffffa1	1	(112, 126, 22)-(114, 134, 24)	0.483400	0.372126	0	NA	NA
patient18.gd	(102, 82, 21)-(114, 134, 24)	89.253231	671.893706	1.547973	322	9	#31ff7fffffffffffffcf	3	(113, 139, 21)-(114, 134, 24)	0.700030	6.387216	2	1.54977580171	0.305342177691
patient18.gd	(102, 82, 21)-(103, 75, 24)	24.706857	107.331263	1.175924	50	0	#00a8ff	2	(102, 82, 21)-(114, 134, 24)	0.759654	0.276818	2	1.817062335	1.15842807304
patient18.gd	(103, 75, 24)-(114, 73, 19)	18.509431	32.199379	0.744136	15	0	#005fff	1	(102, 82, 21)-(103, 75, 24)	0.632809	0.749162	0	NA	NA
patient18.gd	(98, 72, 23)-(103, 75, 24)	8.343599	19.319627	0.858515	9	0	#ffa07ffffffffffffea3	1	(102, 82, 21)-(103, 75, 24)	0.730076	0.337704	0	NA	NA
patient18.gd	(101, 81, 22)-(102, 82, 21)	2.236068	4.293251	0.781764	2	0	#4eff7fffffffffffffb2	1	(102, 82, 21)-(114, 134, 24)	0.505024	0.025053	0	NA	NA
patient18.gd	(112, 143, 19)-(113, 139, 21)	6.609799	15.026377	0.850664	7	0	#ff777ffffffffffffe7a	1	(104, 210, 24)-(113, 139, 21)	0.411992	0.063938	0	NA	NA
patient18.gd	(103, 211, 23)-(104, 210, 24)	2.236068	4.293251	0.781764	2	0	#00baff	16	(104, 210, 24)-(106, 208, 29)	0.284988	0.256510	2	NA	NA
patient18.gd	(103, 211, 23)-(104, 218, 24)	13.057628	306.967412	2.735515	212	69	#ff00bd	1	(103, 211, 23)-(104, 210, 24)	3.499157	5.839549	0	NA	NA
patient18.gd	(100, 211, 20)-(103, 211, 23)	7.188797	191.049648	2.908507	125	36	#ff00c9	15	(103, 211, 23)-(104, 210, 24)	3.720441	3.214928	2	NA	1.1005317583
patient18.gd	(99, 213, 19)-(100, 211, 20)	3.632763	113.771139	3.157349	81	28	#00a7ff	6	(100, 211, 20)-(103, 211, 23)	1.085557	0.505337	2	NA	NA
patient18.gd	(98, 219, 22)-(99, 213, 19)	11.792717	244.715279	2.570092	193	79	#00c2ff	1	(99, 213, 19)-(100, 211, 20)	0.814003	3.246211	0	NA	NA
patient18.gd	(96, 216, 16)-(99, 213, 19)	7.602631	268.328157	3.351786	167	42	#8c00ff	5	(99, 213, 19)-(100, 211, 20)	1.061582	2.092796	2	3.16782760858	NA
patient18.gd	(95, 220, 14)-(96, 216, 16)	7.657686	218.955776	3.016855	132	30	#00ffcd	4	(96, 216, 16)-(99, 213, 19)	0.900074	1.007242	2	2.59372971845	NA
patient18.gd	(95, 220, 14)-(98, 224, 14)	6.631474	96.598137	2.153299	60	15	#5900ff	3	(95, 220, 14)-(96, 216, 16)	0.713756	0.865989	3	2.56109734916	NA
patient18.gd	(98, 224, 14)-(100, 227, 16)	6.741583	38.639255	1.350699	36	18	#ff0054	1	(95, 220, 14)-(98, 224, 14)	0.627269	1.016604	0	NA	NA
patient18.gd	(98, 224, 14)-(100, 226, 13)	4.024922	23.612878	1.366535	12	1	#00ffb7	1	(95, 220, 14)-(98, 224, 14)	0.634624	0.606942	0	NA	NA
patient18.gd	(94, 229, 12)-(98, 224, 14)	9.314756	64.398758	1.483468	45	15	#9000ff	1	(95, 220, 14)-(98, 224, 14)	0.688928	1.404628	0	NA	NA
patient18.gd	(91, 225, 14)-(95, 220, 14)	9.446540	178.169896	2.450224	99	16	#07ff7ffffffffffffff9	1	(95, 220, 14)-(96, 216, 16)	0.812178	1.233602	0	NA	NA
patient18.gd	(93, 222, 21)-(96, 216, 16)	12.533685	199.636149	2.251673	128	35	#1c00ff	1	(96, 216, 16)-(99, 213, 19)	0.671783	1.648598	0	NA	NA
patient18.gd	(98, 209, 21)-(100, 211, 20)	4.024922	36.492629	1.698826	28	11	#fdff7fffffffffffff03	9	(100, 211, 20)-(103, 211, 23)	0.584089	0.559888	2	NA	NA
patient18.gd	(95, 207, 20)-(98, 209, 21)	5.421618	105.184638	2.485059	62	13	#ff0013	1	(98, 209, 21)-(100, 211, 20)	1.462810	1.347012	0	NA	NA
patient18.gd	(87, 188, 23)-(98, 209, 21)	40.140848	897.289358	2.667461	445	27	#0015ff	8	(98, 209, 21)-(100, 211, 20)	1.570179	9.973074	2	4.90390998983	0.907118265011
patient18.gd	(83, 176, 23)-(87, 188, 23)	20.243231	229.688903	1.900444	107	0	#ff8b7ffffffffffffe8e	4	(87, 188, 23)-(98, 209, 21)	0.712454	0.504305	2	NA	NA
patient18.gd	(81, 129, 22)-(83, 176, 23)	69.374097	850.063602	1.974932	438	42	#ff0e7ffffffffffffe11	2	(83, 176, 23)-(87, 188, 23)	1.039195	3.427027	2	0.972465937539	0.505155022414
patient18.gd	(81, 129, 22)-(83, 128, 22)	4.079977	8.586501	0.818473	4	0	#82ff7fffffffffffff7e	1	(81, 129, 22)-(83, 176, 23)	0.414431	0.058811	0	NA	NA
patient18.gd	(67, 106, 26)-(81, 129, 22)	40.401222	158.850269	1.118721	325	251	#8900ff	1	(81, 129, 22)-(83, 176, 23)	0.566461	0.582368	0	NA	NA
patient18.gd	(80, 177, 23)-(83, 176, 23)	6.260990	27.906128	1.191114	14	1	#22ff7fffffffffffffde	2	(83, 176, 23)-(87, 188, 23)	0.626756	0.309288	2	NA	4.09879937199
patient18.gd	(80, 177, 23)-(80, 181, 22)	5.638642	36.492629	1.435292	17	0	#ffeb7ffffffffffffeee	1	(80, 177, 23)-(83, 176, 23)	1.205000	0.900599	0	NA	NA
patient18.gd	(77, 175, 23)-(80, 177, 23)	4.842620	25.759503	1.301229	14	2	#00a3ff	1	(80, 177, 23)-(83, 176, 23)	1.092447	0.773459	0	NA	NA
patient18.gd	(79, 181, 28)-(87, 188, 23)	17.159280	352.046542	2.555498	165	1	#003fff	4	(87, 188, 23)-(98, 209, 21)	0.958026	0.427477	3	1.17195558223	NA
patient18.gd	(79, 181, 28)-(89, 111, 38)	128.369991	701.946459	1.319305	328	1	#b700ff	1	(79, 181, 28)-(87, 188, 23)	0.516261	7.481083	0	NA	NA
patient18.gd	(78, 182, 29)-(79, 181, 28)	2.236068	4.293251	0.781764	2	0	#0069ff	2	(79, 181, 28)-(87, 188, 23)	0.305915	0.130312	2	NA	NA
patient18.gd	(74, 188, 26)-(78, 182, 29)	11.026880	36.492629	1.026364	19	2	#00ff0c	1	(78, 182, 29)-(79, 181, 28)	1.312882	4.931371	0	NA	NA
patient18.gd	(46, 195, 27)-(78, 182, 29)	53.357252	392.832422	1.530848	184	1	#ff0071	1	(78, 182, 29)-(79, 181, 28)	1.958197	23.862088	0	NA	NA
patient18.gd	(73, 179, 23)-(79, 181, 28)	11.268774	27.906128	0.887844	14	1	#ff00cb	1	(79, 181, 28)-(87, 188, 23)	0.347425	0.656716	0	NA	NA
patient18.gd	(102, 214, 31)-(106, 210, 30)	8.475383	225.395652	2.909499	134	29	#fff57ffffffffffffef8	1	(106, 210, 30)-(111, 220, 40)	0.734262	0.342275	0	NA	NA
